Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2024-10-23,25-007,IND,@,DET,W (+6),1,18:45,2,4,.500,1,2,.500,2,2,1.000,1,1,2,0,2,1,0,4,7,7.1,-1
2,2,2024-10-25,25-009,IND,@,NYK,L (-25),1,17:43,2,5,.400,0,1,.000,0,0,,1,1,2,0,0,0,1,3,4,0.1,-14
3,3,2024-10-27,25-011,IND,,PHI,L (-4),1,28:25,2,4,.500,1,1,1.000,5,5,1.000,1,6,7,1,1,0,2,5,10,8.2,-1
4,4,2024-10-28,25-012,IND,@,ORL,L (-4),1,30:54,3,9,.333,0,1,.000,4,6,.667,0,4,4,1,1,0,0,6,10,4.6,-10
5,5,2024-10-30,25-014,IND,,BOS,W (+3),1,30:22,5,9,.556,2,4,.500,0,0,,1,7,8,3,0,1,1,6,12,9.9,+10
6,6,2024-11-01,25-016,IND,@,NOP,L (-7),1,10:04,5,5,1.000,2,2,1.000,0,0,,0,1,1,1,0,0,1,0,12,10.5,+7
7,,2024-11-04,25-019,IND,@,DAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,,2024-11-06,25-021,IND,,ORL,W (+7),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
9,,2024-11-08,25-023,IND,@,CHO,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,2024-11-10,25-025,IND,,NYK,W (+11),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
11,,2024-11-13,25-028,IND,@,ORL,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,2024-11-15,25-030,IND,,MIA,L (-13),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
