Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2024-10-23,27-365,ATL,,BRK,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1,2024-10-25,28-001,ATL,,CHO,W (+5),0,18:32,2,3,.667,2,3,.667,2,2,1.000,0,1,1,0,0,0,0,2,8,6.2,-4
3,2,2024-10-27,28-003,ATL,@,OKC,L (-24),0,21:37,4,9,.444,4,8,.500,2,2,1.000,1,1,2,2,2,0,1,5,14,10.7,-1
4,3,2024-10-28,28-004,ATL,,WAS,L (-2),0,24:00,4,10,.400,4,9,.444,2,3,.667,0,0,0,2,0,0,2,2,14,6.8,+5
5,4,2024-10-30,28-006,ATL,@,WAS,L (-13),0,23:10,2,5,.400,2,4,.500,0,0,,0,1,1,2,2,0,0,4,6,5.4,-6
6,5,2024-11-01,28-008,ATL,,SAC,L (-8),0,29:36,8,15,.533,7,13,.538,0,0,,0,1,1,2,2,1,0,3,23,18.9,+3
7,6,2024-11-03,28-010,ATL,@,NOP,W (+15),0,20:16,3,7,.429,3,6,.500,2,2,1.000,0,3,3,1,0,0,2,4,11,5.3,-8
8,7,2024-11-04,28-011,ATL,,BOS,L (-30),0,26:02,4,5,.800,2,3,.667,0,1,.000,0,0,0,2,0,1,0,1,10,9.4,-14
9,8,2024-11-06,28-013,ATL,,NYK,W (+5),0,19:49,2,5,.400,2,4,.500,3,3,1.000,1,2,3,2,1,0,0,1,9,9.6,-7
10,9,2024-11-08,28-015,ATL,@,DET,L (-1),0,27:21,2,5,.400,1,4,.250,3,3,1.000,1,1,2,1,1,0,0,0,8,8.0,-2
11,10,2024-11-09,28-016,ATL,,CHI,L (-12),0,18:34,2,5,.400,1,3,.333,3,4,.750,0,1,1,0,1,0,0,1,8,5.8,+4
12,11,2024-11-12,28-019,ATL,@,BOS,W (+1),0,23:13,0,3,.000,0,3,.000,2,2,1.000,0,1,1,5,1,0,2,2,2,1.9,-6
13,12,2024-11-15,28-022,ATL,,WAS,W (+12),0,12:24,3,6,.500,2,5,.400,4,4,1.000,0,0,0,2,0,1,0,1,12,10.7,+11
14,13,2024-11-17,28-024,ATL,@,POR,L (-4),0,10:41,2,5,.400,2,5,.400,0,0,,0,1,1,0,0,0,0,0,6,3.6,-19
15,14,2024-11-18,28-025,ATL,@,SAC,W (+1),1,28:29,3,6,.500,3,5,.600,0,0,,0,1,1,4,2,0,0,2,9,10.3,+17
16,15,2024-11-20,28-027,ATL,@,GSW,L (-23),0,4:17,1,3,.333,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,2.3,-2
17,16,2024-11-22,28-029,ATL,@,CHI,L (-14),0,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
18,,2024-11-25,28-032,ATL,,DAL,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,,2024-11-27,28-034,ATL,@,CLE,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,17,2024-11-29,28-036,ATL,,CLE,W (+16),0,0:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
21,18,2024-11-30,28-037,ATL,@,CHO,W (+3),0,13:00,1,3,.333,1,3,.333,1,3,.333,0,1,1,0,1,0,3,2,4,-1.0,-10
22,,2024-12-02,28-039,ATL,,NOP,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,,2024-12-04,28-041,ATL,@,MIL,W (+15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,,2024-12-06,28-043,ATL,,LAL,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,19,2024-12-08,28-045,ATL,,DEN,L (-30),0,20:50,0,4,.000,0,4,.000,2,2,1.000,0,2,2,1,0,0,0,4,2,-1.1,-27
