Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2024-10-23,27-154,UTA,,MEM,L (-2),1,34:34,9,15,.600,4,7,.571,13,14,.929,1,8,9,2,0,0,2,2,35,29.4,+16
2,2,2024-10-25,27-156,UTA,,GSW,L (-41),1,26:50,4,17,.235,1,5,.200,4,7,.571,2,6,8,2,1,0,2,0,13,5.1,-17
3,3,2024-10-28,27-159,UTA,@,DAL,L (-8),1,34:54,4,15,.267,3,5,.600,6,6,1.000,4,5,9,2,0,0,1,1,17,12.4,-4
4,4,2024-10-29,27-160,UTA,,SAC,L (-17),1,17:27,3,5,.600,1,3,.333,0,0,,1,2,3,1,0,0,2,1,7,4.3,-7
5,,2024-10-31,27-162,UTA,,SAS,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,,2024-11-02,27-164,UTA,@,DEN,L (-26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,,2024-11-04,27-166,UTA,@,CHI,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,5,2024-11-07,27-169,UTA,@,MIL,L (-23),1,28:31,3,10,.300,2,6,.333,0,0,,2,5,7,4,2,0,2,1,8,7.5,-9
9,6,2024-11-09,27-171,UTA,@,SAS,W (+1),1,36:08,5,15,.333,3,7,.429,7,8,.875,2,4,6,4,2,0,1,2,20,16.7,-4
10,7,2024-11-12,27-174,UTA,,PHO,L (-8),1,31:26,7,13,.538,2,5,.400,1,2,.500,1,1,2,5,0,0,1,1,17,13.4,-9
11,8,2024-11-14,27-176,UTA,,DAL,W (+2),1,24:27,4,8,.500,2,5,.400,3,3,1.000,1,4,5,2,0,0,1,4,13,9.7,+11
12,9,2024-11-16,27-178,UTA,@,SAC,L (-4),1,34:47,6,8,.750,4,6,.667,9,10,.900,1,4,5,1,0,0,3,0,25,21.0,+6
13,10,2024-11-17,27-179,UTA,@,LAC,L (-11),1,38:40,6,12,.500,4,8,.500,2,4,.500,2,8,10,1,1,0,2,3,18,13.5,-11
14,11,2024-11-19,27-181,UTA,@,LAL,L (-6),1,36:18,9,16,.563,3,8,.375,4,4,1.000,2,6,8,1,2,0,0,2,25,22.5,-9
15,12,2024-11-21,27-183,UTA,@,SAS,L (-8),1,33:09,8,17,.471,3,10,.300,8,8,1.000,3,1,4,2,0,2,0,3,27,22.3,-19
16,13,2024-11-23,27-185,UTA,,NYK,W (+15),1,33:07,11,15,.733,5,8,.625,7,8,.875,0,9,9,2,0,0,0,4,34,30.0,+30
