Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,,2024-10-23,25-131,DET,,IND,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1,2024-10-25,25-133,DET,@,CLE,L (-12),0,6:38,,,17.2,0.0,8.9,19.0,0.0,0.0,100.0,13.1,50,119,-0.6,-11.3
3,,2024-10-26,25-134,DET,,BOS,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,2024-10-28,25-136,DET,@,MIA,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,2024-10-30,25-138,DET,@,PHI,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2,2024-11-01,25-140,DET,,NYK,L (-30),0,7:29,.460,.400,16.4,14.6,15.5,22.8,6.4,20.4,0.0,32.9,110,102,6.0,13.8
7,,2024-11-03,25-142,DET,@,BRK,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,,2024-11-04,25-143,DET,,LAL,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,3,2024-11-06,25-145,DET,@,CHO,L (-1),0,12:18,.945,1.000,0.0,16.3,8.4,0.0,7.8,8.5,12.7,28.2,145,87,11.9,18.0
10,4,2024-11-08,25-147,DET,,ATL,W (+1),0,15:06,.417,.417,0.0,6.5,3.6,0.0,3.0,0.0,25.0,21.1,62,114,0.1,-13.9
11,5,2024-11-10,25-149,DET,,HOU,L (-2),0,14:45,1.042,1.000,13.8,12.5,13.1,11.0,0.0,5.5,25.8,11.3,163,105,5.4,2.1
12,,2024-11-12,25-151,DET,,MIA,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,6,2024-11-13,25-152,DET,@,MIL,L (-7),0,8:06,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-1.2,-17.2
14,,2024-11-15,25-154,DET,@,TOR,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,7,2024-11-17,25-156,DET,@,WAS,W (+20),0,4:21,.000,.000,0.0,25.7,12.3,0.0,0.0,0.0,0.0,9.6,0,109,-0.4,-18.3
16,,2024-11-18,25-157,DET,,CHI,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,2024-11-21,25-160,DET,@,CHO,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,8,2024-11-23,25-162,DET,@,ORL,L (-11),0,5:36,1.250,1.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,250,135,4.4,19.8
19,,2024-11-25,25-164,DET,,TOR,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,9,2024-11-27,25-166,DET,@,MEM,L (-20),0,14:58,.518,.300,23.5,29.8,26.7,8.7,3.0,0.0,0.0,18.7,137,118,8.1,2.6
21,,2024-11-29,25-168,DET,@,IND,W (+24),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,10,2024-11-30,25-169,DET,,PHI,L (-15),0,14:13,.595,.600,0.0,30.7,14.7,13.6,6.7,6.3,25.4,23.0,87,91,6.1,4.1
23,11,2024-12-03,25-172,DET,,MIL,L (-21),0,6:14,1.087,1.500,0.0,24.1,10.0,0.0,7.7,0.0,26.6,25.2,141,116,5.6,18.2
24,,2024-12-04,25-173,DET,@,BOS,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,,2024-12-07,25-176,DET,@,NYK,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,12,2024-12-12,25-181,DET,@,BOS,L (-24),0,15:21,.333,.333,0.0,0.0,0.0,26.2,6.3,7.4,0.0,17.0,86,111,4.6,1.8
27,13,2024-12-16,25-185,DET,,MIA,W (+1),0,11:34,.615,.500,10.9,8.5,9.5,0.0,0.0,0.0,0.0,18.3,134,116,4.6,-3.0
28,14,2024-12-19,25-188,DET,,UTA,L (-7),0,17:56,.667,.667,17.8,32.6,23.9,8.9,5.0,12.4,18.2,24.0,118,100,14.5,11.3
29,15,2024-12-21,25-190,DET,@,PHO,W (+8),0,13:39,.750,.750,18.0,11.3,15.1,18.3,7.1,7.2,0.0,12.6,178,112,9.8,12.7
30,16,2024-12-23,25-192,DET,@,LAL,W (+3),0,20:04,.000,.000,5.7,14.5,9.6,25.4,7.4,10.9,0.0,2.2,156,100,6.9,10.4
31,17,2024-12-26,25-195,DET,@,SAC,W (+1),0,12:52,1.167,1.167,0.0,26.6,12.7,27.8,7.6,8.7,0.0,10.0,236,94,9.5,21.1
32,18,2024-12-28,25-197,DET,@,DEN,L (-13),0,12:00,.518,.400,0.0,23.5,9.9,21.1,15.9,7.3,0.0,23.1,128,95,9.8,19.0
33,,2025-01-01,25-201,DET,,ORL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,19,2025-01-03,25-203,DET,,CHO,W (+4),0,5:04,1.136,,0.0,0.0,0.0,24.3,19.2,0.0,0.0,7.3,246,65,4.3,27.6
35,,2025-01-04,25-204,DET,,MIN,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,20,2025-01-06,25-206,DET,,POR,W (+3),0,6:07,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0,125,-0.7,-15.9
37,21,2025-01-08,25-208,DET,@,BRK,W (+15),0,6:13,.500,.500,0.0,52.6,29.0,0.0,7.9,0.0,33.3,21.8,59,78,1.5,-8.9
38,,2025-01-09,25-209,DET,,GSW,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,,2025-01-11,25-211,DET,,TOR,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,,2025-01-13,25-213,DET,@,NYK,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,,2025-01-16,25-216,DET,,IND,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,22,2025-01-18,25-218,DET,,PHO,L (-4),0,7:40,.773,.667,12.0,30.5,20.2,39.8,0.0,10.3,0.0,20.4,177,118,7.7,23.7
43,,2025-01-20,25-220,DET,@,HOU,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,23,2025-01-22,25-222,DET,@,ATL,W (+10),0,2:47,1.000,1.000,0.0,29.2,17.6,69.7,0.0,0.0,0.0,15.2,208,96,2.7,23.7
45,24,2025-01-25,25-225,DET,@,ORL,L (-8),0,0:41,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,0.0,-8.9
46,25,2025-01-27,25-227,DET,@,CLE,L (-19),0,3:22,,,0.0,0.0,0.0,38.5,14.9,0.0,,0.0,227,90,1.3,14.0
47,26,2025-01-29,25-229,DET,@,IND,L (-14),0,8:57,.333,.333,0.0,58.0,27.9,0.0,5.2,0.0,25.0,18.6,50,118,0.7,-13.3
48,27,2025-01-31,25-231,DET,,DAL,W (+15),0,17:44,.429,.429,22.6,18.0,20.4,13.9,2.8,0.0,0.0,15.8,130,106,7.2,0.3
49,,2025-02-02,25-233,DET,,CHI,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,,2025-02-03,25-234,DET,,ATL,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,28,2025-02-05,25-236,DET,,CLE,L (-3),0,7:53,.583,.583,46.8,31.2,40.1,29.4,5.9,13.0,0.0,29.9,147,96,8.2,21.0
