Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,32-100,DET,,IND,L (-6),1,35:47,.500,.500,3.0,4.1,3.5,4.5,0.0,2.6,13.3,17.6,93,120,5.5,-6.6
2,2,2024-10-25,32-102,DET,@,CLE,L (-12),1,34:40,.506,.444,0.0,17.8,8.5,16.4,1.4,2.9,9.2,13.6,108,111,9.5,3.4
3,3,2024-10-26,32-103,DET,,BOS,L (-6),1,31:29,.313,.182,9.2,28.6,20.7,11.4,1.6,3.6,13.6,20.0,82,119,4.6,-10.7
4,4,2024-10-28,32-105,DET,@,MIA,L (-8),1,36:44,.393,.364,4.9,23.2,13.3,4.4,1.4,3.2,14.9,15.2,85,109,6.3,-5.0
5,5,2024-10-30,32-107,DET,@,PHI,W (+10),1,35:05,.477,.444,0.0,42.6,22.3,5.5,0.0,2.7,5.0,26.0,99,100,11.2,-6.0
6,6,2024-11-01,32-109,DET,,NYK,L (-30),1,25:33,.732,.688,0.0,34.2,18.1,17.8,1.9,8.9,25.3,21.0,112,117,13.6,6.7
7,7,2024-11-03,32-111,DET,@,BRK,W (+14),1,34:38,.670,.654,13.0,6.6,9.4,32.1,0.0,0.0,6.9,18.3,145,103,17.6,8.8
8,8,2024-11-04,32-112,DET,,LAL,W (+12),1,30:03,.500,.500,0.0,24.8,12.2,4.7,1.6,2.7,11.8,23.1,97,100,7.8,-2.2
9,9,2024-11-06,32-114,DET,@,CHO,L (-1),1,31:57,.563,.583,0.0,21.9,11.3,12.7,1.5,3.3,7.4,18.5,104,104,10.9,-2.0
10,10,2024-11-08,32-116,DET,,ATL,W (+1),1,30:34,.745,.731,0.0,19.2,10.6,9.5,0.0,7.7,0.0,19.2,155,112,20.2,11.3
11,11,2024-11-10,32-118,DET,,HOU,L (-2),1,34:42,.625,.700,5.9,16.0,11.2,4.3,4.3,4.7,21.7,11.4,104,95,11.4,5.8
12,12,2024-11-12,32-120,DET,,MIA,W (+2),1,40:07,.567,.533,5.7,12.5,9.3,15.7,1.3,0.0,11.2,19.2,117,116,15.0,0.9
13,13,2024-11-13,32-121,DET,@,MIL,L (-7),1,44:12,.333,.333,0.0,22.3,10.4,14.6,1.1,4.0,0.0,14.9,89,117,8.6,-4.1
14,14,2024-11-15,32-123,DET,@,TOR,W (+4),1,27:48,.423,.423,6.9,26.3,17.4,17.1,0.0,0.0,13.3,22.0,89,92,6.5,-5.0
15,15,2024-11-17,32-125,DET,@,WAS,W (+20),1,28:23,.470,.409,7.2,27.5,16.9,12.9,0.0,3.0,0.0,18.9,121,106,11.8,-1.6
16,16,2024-11-18,32-126,DET,,CHI,L (-10),1,32:00,.518,.500,0.0,7.1,3.2,0.0,0.0,0.0,6.1,21.4,101,132,7.1,-8.6
17,17,2024-11-21,32-129,DET,@,CHO,L (-2),1,30:52,.813,.813,9.7,18.7,13.9,13.8,1.6,0.0,11.1,24.0,144,118,22.0,13.7
18,18,2024-11-23,32-131,DET,@,ORL,L (-11),1,28:59,.388,.333,4.5,16.2,10.6,5.5,1.8,0.0,8.8,18.4,87,123,5.1,-8.4
