Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,22-253,DET,,IND,L (-6),1,30:36,.501,.385,14.3,4.8,10.2,20.8,1.6,0.0,5.6,24.6,120,119,13.8,1.1
2,2,2024-10-25,22-255,DET,@,CLE,L (-12),1,29:16,.590,.563,0.0,21.0,10.1,26.4,0.0,0.0,9.7,30.6,112,116,13.9,2.4
3,3,2024-10-26,22-256,DET,,BOS,L (-6),1,38:53,.644,.611,7.5,7.7,7.6,24.2,1.3,0.0,4.7,23.2,141,131,22.7,5.2
4,4,2024-10-28,22-258,DET,@,MIA,L (-8),1,32:19,.533,.531,5.6,6.6,6.1,5.7,3.1,0.0,19.2,26.9,98,112,8.7,0.6
5,5,2024-10-30,22-260,DET,@,PHI,W (+10),1,36:42,.643,.618,0.0,8.7,4.6,16.2,2.9,0.0,18.3,27.3,109,104,14.5,1.4
6,6,2024-11-01,22-262,DET,,NYK,L (-30),1,18:53,.556,.556,13.0,17.3,15.3,16.5,0.0,0.0,30.8,31.2,85,132,4.2,-10.0
7,7,2024-11-03,22-264,DET,@,BRK,W (+14),1,35:06,.415,.300,0.0,16.3,9.2,21.7,1.4,3.4,18.1,27.6,87,96,7.6,-5.6
8,8,2024-11-04,22-265,DET,,LAL,W (+12),1,35:20,.681,.656,2.9,9.1,5.9,17.3,1.4,2.3,17.3,26.6,122,105,18.9,7.0
9,9,2024-11-06,22-267,DET,@,CHO,L (-1),1,33:33,.622,.594,6.4,6.0,6.2,20.7,0.0,3.1,15.1,26.1,110,112,15.4,1.7
10,10,2024-11-08,22-269,DET,,ATL,W (+1),1,29:30,.560,.577,8.1,3.3,5.5,15.0,1.5,8.0,19.9,27.1,99,114,11.4,-1.7
11,11,2024-11-10,22-271,DET,,HOU,L (-2),1,34:10,.267,.267,3.0,16.2,9.9,9.2,0.0,0.0,28.6,26.3,47,107,-4.6,-19.2
12,12,2024-11-12,22-273,DET,,MIA,W (+2),1,40:44,.503,.472,5.7,17.2,11.8,27.9,1.2,0.0,13.7,23.1,109,114,13.6,-3.4
