Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,27-087,GSW,@,POR,W (+36),0,5:07,1.333,1.333,0.0,17.1,9.5,0.0,0.0,0.0,0.0,22.7,267,102,6.6,29.1
2,2,2024-10-25,27-089,GSW,@,UTA,W (+41),0,6:49,1.000,1.000,0.0,12.8,6.7,19.1,6.8,0.0,0.0,17.1,202,77,6.7,29.1
3,3,2024-10-27,27-091,GSW,,LAC,L (-8),0,0:32,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,0.0,-5.5
4,4,2024-10-29,27-093,GSW,,NOP,W (+18),0,30:34,.756,.731,10.2,24.5,16.1,18.8,1.6,0.0,0.0,19.7,165,112,21.3,6.6
5,5,2024-10-30,27-094,GSW,,NOP,W (+15),1,29:58,.300,.300,0.0,3.4,1.8,12.2,1.8,3.0,0.0,7.5,98,104,3.6,-3.3
6,6,2024-11-02,27-097,GSW,@,HOU,W (+6),0,17:27,.250,.250,0.0,5.4,3.2,24.7,0.0,0.0,0.0,10.7,96,123,2.0,-4.4
7,7,2024-11-04,27-099,GSW,@,WAS,W (+13),0,13:52,.375,.375,6.3,14.4,10.1,8.5,0.0,0.0,0.0,11.6,106,113,1.8,-8.4
8,8,2024-11-06,27-101,GSW,@,BOS,W (+6),0,13:54,.000,.000,0.0,13.5,6.9,8.2,0.0,0.0,0.0,6.1,37,122,-0.1,-8.3
9,9,2024-11-08,27-103,GSW,@,CLE,L (-19),0,4:44,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,100,137,0.6,-12.3
10,,2024-11-10,27-105,GSW,@,OKC,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,,2024-11-12,27-107,GSW,,DAL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,10,2024-11-15,27-110,GSW,,MEM,W (+5),1,10:33,1.000,1.000,0.0,0.0,0.0,15.5,0.0,7.5,20.0,17.8,132,113,6.4,13.1
13,11,2024-11-18,27-113,GSW,@,LAC,L (-3),1,28:30,.500,.500,3.5,16.4,9.5,5.0,4.9,0.0,0.0,9.1,111,95,7.8,2.6
14,12,2024-11-20,27-115,GSW,,ATL,W (+23),1,23:05,.556,.556,0.0,9.5,5.2,5.4,1.9,0.0,0.0,15.1,107,91,6.3,-1.7
15,13,2024-11-22,27-117,GSW,@,NOP,W (+4),1,15:10,.000,.000,0.0,0.0,0.0,16.2,0.0,0.0,25.0,10.8,33,119,-2.1,-14.6
16,14,2024-11-23,27-118,GSW,@,SAS,L (-10),1,25:11,.458,.458,6.8,9.3,7.9,6.7,0.0,5.0,0.0,20.7,105,117,6.4,-0.9
17,15,2024-11-25,27-120,GSW,,BRK,L (-8),1,27:42,.623,.600,0.0,17.8,8.2,4.8,1.7,4.6,16.1,19.0,102,127,8.0,-6.2
18,16,2024-11-27,27-122,GSW,,OKC,L (-4),1,24:20,.254,.214,3.4,21.0,11.3,6.0,1.9,4.1,0.0,12.6,74,100,2.5,-5.1
19,17,2024-11-30,27-125,GSW,@,PHO,L (-8),0,13:22,.500,.500,0.0,26.9,12.2,10.4,0.0,0.0,0.0,9.9,109,122,2.5,-4.7
20,,2024-12-03,27-128,GSW,@,DEN,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
