Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-22,26-002,NYK,@,BOS,L (-23),0,24:23,.667,.667,17.4,29.5,23.9,5.0,0.0,11.6,25.0,8.1,134,140,7.7,0.3
2,2,2024-10-25,26-005,NYK,,IND,W (+25),0,14:59,1.000,1.000,0.0,15.6,8.4,0.0,0.0,0.0,0.0,2.9,200,105,1.9,-0.1
3,3,2024-10-28,26-008,NYK,,CLE,L (-6),0,3:48,,,28.1,0.0,15.0,0.0,0.0,0.0,,0.0,221,123,0.3,-7.0
4,4,2024-10-30,26-010,NYK,@,MIA,W (+9),0,9:13,1.000,1.000,13.4,24.8,19.3,0.0,0.0,0.0,0.0,5.1,217,118,2.2,-4.3
5,5,2024-11-01,26-012,NYK,@,DET,W (+30),0,16:22,.000,.000,20.0,22.6,21.2,0.0,0.0,6.2,66.7,7.6,64,101,-0.2,-14.4
6,6,2024-11-04,26-015,NYK,@,HOU,L (-12),0,15:34,,,5.9,25.0,13.9,9.1,0.0,0.0,100.0,2.9,74,120,-0.3,-9.3
7,7,2024-11-06,26-017,NYK,@,ATL,L (-5),0,9:58,.000,,0.0,19.3,10.8,0.0,4.9,0.0,0.0,4.0,0,114,0.8,-4.6
8,8,2024-11-08,26-019,NYK,,MIL,W (+22),0,15:57,.500,.500,27.4,6.7,16.9,7.5,3.3,0.0,33.3,8.2,125,101,4.0,-3.7
9,9,2024-11-10,26-021,NYK,@,IND,L (-11),0,9:08,1.000,1.000,0.0,29.2,14.8,0.0,0.0,0.0,50.0,9.7,81,134,0.9,-6.6
10,10,2024-11-12,26-023,NYK,@,PHI,W (+12),0,9:33,1.000,1.000,25.8,10.5,17.3,0.0,0.0,12.3,0.0,4.5,212,101,3.3,0.5
11,11,2024-11-13,26-024,NYK,,CHI,L (-1),0,8:56,,,25.0,14.5,20.1,33.6,0.0,0.0,100.0,4.6,138,124,2.8,6.7
12,12,2024-11-15,26-026,NYK,,BRK,W (+2),1,17:59,.667,.667,22.9,22.7,22.8,6.9,0.0,0.0,0.0,7.4,170,128,6.3,-0.9
13,13,2024-11-17,26-028,NYK,,BRK,W (+10),0,18:05,1.000,1.000,0.0,24.1,12.9,6.6,0.0,7.6,0.0,2.5,210,113,3.1,-2.1
14,14,2024-11-18,26-029,NYK,,WAS,W (+28),0,19:18,.788,.750,6.9,32.4,21.2,0.0,0.0,4.3,18.4,12.9,129,106,7.2,-2.5
15,15,2024-11-20,26-031,NYK,@,PHO,W (+16),0,13:51,1.000,1.000,21.0,33.0,27.7,16.1,0.0,0.0,0.0,6.3,219,123,6.2,4.9
16,16,2024-11-23,26-034,NYK,@,UTA,L (-15),0,9:15,.500,.500,9.6,13.7,11.3,0.0,5.1,0.0,0.0,9.1,120,115,2.6,-4.6
17,17,2024-11-25,26-036,NYK,@,DEN,W (+27),0,14:07,.000,.000,21.9,15.1,17.9,0.0,0.0,11.5,0.0,3.1,129,112,1.9,-4.5
18,18,2024-11-27,26-038,NYK,@,DAL,L (-15),0,13:06,.568,,0.0,10.2,4.8,9.2,7.6,7.0,0.0,3.0,146,117,3.1,3.0
19,19,2024-11-29,26-040,NYK,@,CHO,W (+1),0,8:23,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,0.0,-6.0
20,20,2024-12-01,26-042,NYK,,NOP,W (+33),0,23:26,1.000,1.000,23.8,27.8,26.1,10.8,2.1,0.0,50.0,7.1,136,83,9.7,3.6
21,21,2024-12-03,26-044,NYK,,ORL,W (+15),0,12:17,1.064,1.000,0.0,18.2,10.1,10.0,0.0,0.0,34.7,10.0,144,106,3.2,1.5
22,22,2024-12-05,26-046,NYK,,CHO,W (+24),0,3:22,.000,.000,0.0,30.3,17.2,0.0,0.0,0.0,50.0,28.8,0,110,-1.4,-36.0
23,23,2024-12-07,26-048,NYK,,DET,L (-9),1,6:13,,,0.0,0.0,0.0,18.4,0.0,0.0,100.0,7.3,51,131,-0.3,-7.8
24,,2024-12-09,26-050,NYK,@,TOR,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,24,2024-12-11,26-052,NYK,,ATL,L (-8),0,1:43,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,0.0,-9.6
26,,2024-12-15,26-056,NYK,@,ORL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,25,2024-12-19,26-060,NYK,@,MIN,W (+26),0,18:46,.500,.500,10.9,21.8,16.3,0.0,0.0,0.0,25.0,17.2,85,110,2.4,-14.0
28,26,2024-12-21,26-062,NYK,@,NOP,W (+11),0,12:45,,,34.2,35.0,34.6,9.9,4.1,0.0,,0.0,237,87,4.5,3.3
29,27,2024-12-23,26-064,NYK,,TOR,W (+14),0,3:21,1.136,,0.0,0.0,0.0,28.1,0.0,0.0,0.0,10.9,245,126,2.3,14.2
30,,2024-12-25,26-066,NYK,,SAS,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,28,2024-12-27,26-068,NYK,@,ORL,W (+23),0,1:18,.000,.000,100.0,0.0,48.0,0.0,0.0,0.0,0.0,34.2,69,104,0.0,-31.3
32,,2024-12-28,26-069,NYK,@,WAS,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,29,2024-12-30,26-071,NYK,@,WAS,W (+20),0,1:48,,,0.0,52.3,26.7,0.0,0.0,0.0,,0.0,0,99,0.3,-4.0
34,,2025-01-01,26-073,NYK,,UTA,W (+16),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,,2025-01-03,26-075,NYK,@,OKC,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,30,2025-01-04,26-076,NYK,@,CHI,L (-13),0,1:34,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,141,0.0,-9.1
37,31,2025-01-06,26-078,NYK,,ORL,L (-9),1,29:28,.500,.500,7.9,36.2,21.2,10.0,0.0,3.5,33.3,9.5,90,114,5.5,-1.8
38,32,2025-01-08,26-080,NYK,,TOR,W (+14),0,3:58,,,30.3,0.0,15.9,28.8,0.0,0.0,100.0,21.5,46,116,-0.6,-15.2
39,,2025-01-10,26-082,NYK,,OKC,L (-25),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,,2025-01-12,26-084,NYK,,MIL,W (+34),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,,2025-01-13,26-085,NYK,,DET,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,33,2025-01-15,26-087,NYK,@,PHI,W (+6),1,22:46,.592,.600,35.8,5.7,20.4,0.0,0.0,0.0,12.9,16.0,134,132,6.8,-11.0
43,34,2025-01-17,26-089,NYK,,MIN,L (-17),1,18:33,.000,.000,10.4,21.0,14.9,14.8,2.9,0.0,33.3,7.3,67,128,1.5,-8.7
44,,2025-01-20,26-092,NYK,,ATL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,,2025-01-21,26-093,NYK,@,BRK,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,35,2025-01-25,26-097,NYK,,SAC,W (+23),0,2:16,,,46.0,0.0,23.3,0.0,0.0,0.0,,0.0,234,125,0.7,-3.9
47,36,2025-01-27,26-099,NYK,,MEM,W (+37),0,3:55,1.000,1.000,26.6,26.1,26.4,0.0,0.0,0.0,0.0,9.7,210,105,2.7,5.8
48,,2025-01-29,26-101,NYK,,DEN,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,37,2025-02-01,26-104,NYK,,LAL,L (-16),0,1:55,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,0.0,-9.3
50,38,2025-02-03,26-106,NYK,,HOU,W (+6),0,0:11,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,0.0,-5.8
51,39,2025-02-04,26-107,NYK,@,TOR,W (+6),0,0:10,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,0.0,-8.2
52,,2025-02-07,26-110,MIL,@,ATL,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,,2025-02-09,26-112,MIL,,PHI,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,,2025-02-10,26-113,MIL,,GSW,L (-14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,,2025-02-12,26-115,MIL,@,MIN,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
56,40,2025-02-20,26-123,MIL,,LAC,W (+6),0,17:15,,,0.0,12.6,6.6,0.0,0.0,0.0,,0.0,0,117,0.2,-4.9
57,41,2025-02-21,26-124,MIL,@,WAS,W (+3),0,17:47,,,6.4,24.5,15.7,6.9,0.0,5.6,100.0,2.4,81,101,1.9,-4.7
58,42,2025-02-23,26-126,MIL,,MIA,W (+7),0,13:44,.500,.500,15.9,16.6,16.3,8.6,0.0,0.0,50.0,13.4,88,119,0.5,-11.3
