Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,30-215,MIL,@,PHI,W (+15),1,30:23,1.143,1.143,0.0,14.4,8.3,14.1,0.0,0.0,0.0,10.3,221,113,16.3,9.7
2,2,2024-10-25,30-217,MIL,,CHI,L (-11),1,29:38,.786,.786,10.8,16.9,13.9,8.5,1.5,0.0,0.0,9.5,170,124,12.5,2.1
3,3,2024-10-27,30-219,MIL,@,BRK,L (-13),1,33:57,.375,.375,6.7,14.7,11.0,4.5,1.4,0.0,33.3,8.0,74,119,2.8,-6.4
4,4,2024-10-28,30-220,MIL,@,BOS,L (-11),1,31:54,.375,.375,0.0,15.4,7.4,4.2,1.5,0.0,33.3,8.0,56,118,-0.5,-8.4
5,5,2024-10-31,30-223,MIL,@,MEM,L (-23),1,27:24,.313,.313,0.0,9.7,3.7,14.0,6.7,0.0,11.1,13.8,70,109,5.1,-0.7
6,6,2024-11-02,30-225,MIL,,CLE,L (-1),1,31:40,1.143,1.143,3.4,16.8,10.1,0.0,1.6,0.0,0.0,9.8,220,119,16.3,11.6
7,7,2024-11-04,30-227,MIL,@,CLE,L (-2),1,14:42,1.500,1.500,0.0,6.9,3.7,25.3,0.0,0.0,0.0,3.0,267,121,3.9,3.9
8,8,2024-11-07,30-230,MIL,,UTA,W (+23),1,24:46,.600,.600,4.6,15.3,9.7,5.0,0.0,5.4,0.0,9.0,142,110,6.3,0.5
9,9,2024-11-08,30-231,MIL,@,NYK,L (-22),1,27:37,.375,.375,0.0,19.8,9.8,10.1,0.0,0.0,33.3,9.9,63,125,0.7,-9.6
10,10,2024-11-10,30-233,MIL,,BOS,L (-6),1,38:09,.750,.750,3.2,22.9,13.6,10.7,2.6,0.0,33.3,11.0,106,115,9.8,0.0
11,11,2024-11-12,30-235,MIL,,TOR,W (+14),1,21:40,.643,.643,4.5,25.6,15.4,14.1,0.0,0.0,22.2,17.1,105,88,5.6,-3.3
12,12,2024-11-13,30-236,MIL,,DET,W (+7),1,44:41,.469,.469,2.8,21.8,12.9,9.4,0.0,0.0,0.0,16.1,108,118,10.9,-6.4
13,13,2024-11-16,30-239,MIL,@,CHO,L (-1),1,35:04,.796,.786,6.1,2.9,4.4,19.7,1.4,0.0,12.2,21.3,142,128,20.2,5.7
14,14,2024-11-18,30-241,MIL,,HOU,W (+1),1,26:48,.170,.000,0.0,3.3,1.9,4.7,5.3,0.0,33.8,14.8,30,98,-1.3,-9.7
15,15,2024-11-20,30-243,MIL,,CHI,W (+16),1,25:10,.000,.000,5.0,19.1,12.2,4.3,2.0,0.0,25.0,7.2,41,109,0.1,-10.8
16,16,2024-11-22,30-245,MIL,,IND,W (+12),1,26:38,1.105,1.300,0.0,7.5,4.0,9.2,1.7,3.2,0.0,9.1,201,114,14.0,10.2
17,17,2024-11-23,30-246,MIL,,CHO,W (+6),1,21:35,.680,.600,5.1,16.2,11.2,0.0,0.0,0.0,33.8,17.3,93,120,2.6,-10.0
18,18,2024-11-26,30-249,MIL,@,MIA,W (+3),1,31:23,.727,.667,0.0,11.2,5.8,0.0,0.0,0.0,12.7,12.4,123,124,5.7,-7.3
19,19,2024-11-30,30-253,MIL,,WAS,W (+10),1,24:22,1.127,1.125,0.0,5.1,2.5,10.3,2.0,3.6,0.0,8.8,216,114,11.6,8.1
20,20,2024-12-03,30-256,MIL,@,DET,W (+21),1,23:54,1.017,1.000,0.0,8.9,5.2,16.3,2.0,3.7,12.7,14.8,175,108,14.4,12.7
21,21,2024-12-04,30-257,MIL,,ATL,L (-15),1,24:57,.625,.625,4.1,12.3,8.2,15.2,1.9,0.0,11.1,15.5,115,115,8.2,0.9
22,22,2024-12-06,30-259,MIL,@,BOS,L (-6),1,9:10,.000,.000,0.0,22.8,11.4,13.1,0.0,15.4,50.0,9.5,26,112,0.3,-4.6
23,23,2024-12-08,30-261,MIL,@,BRK,W (+5),1,17:41,.000,.000,0.0,23.3,13.3,13.9,0.0,0.0,33.3,8.3,48,127,-1.3,-13.0
24,24,2024-12-10,30-263,MIL,,ORL,W (+5),1,20:26,.000,.000,0.0,10.0,5.7,5.6,2.4,0.0,0.0,2.3,59,112,1.6,-3.7
25,25,2024-12-14,30-267,MIL,,ATL,W (+8),1,20:04,.375,.375,5.6,10.0,7.9,0.0,2.3,0.0,20.0,21.6,63,102,0.7,-11.0
26,26,2024-12-20,30-273,MIL,@,CLE,L (-23),1,25:02,.625,.625,3.9,8.7,6.2,10.6,1.9,0.0,50.0,13.6,71,124,1.9,-9.3
27,27,2024-12-21,30-274,MIL,,WAS,W (+11),0,23:37,.333,.333,0.0,14.5,6.7,10.2,4.1,0.0,14.3,12.6,72,99,2.7,-10.8
28,28,2024-12-23,30-276,MIL,@,CHI,W (+21),0,23:10,.254,.143,4.7,16.3,10.9,10.9,2.1,0.0,20.2,19.0,62,91,1.4,-11.3
29,29,2024-12-26,30-279,MIL,,BRK,L (-6),0,23:23,.455,.500,0.0,15.4,8.0,0.0,0.0,0.0,9.2,20.1,81,116,2.2,-10.8
30,30,2024-12-28,30-281,MIL,@,CHI,L (-5),0,20:24,.375,.375,0.0,14.7,7.4,0.0,0.0,0.0,11.1,18.2,63,117,1.1,-14.5
31,31,2024-12-31,30-284,MIL,@,IND,W (+8),0,25:22,.477,.500,3.5,8.1,5.6,10.1,3.5,0.0,9.6,16.5,98,102,6.4,-1.2
32,32,2025-01-02,30-286,MIL,,BRK,L (-3),0,18:16,.667,.667,10.5,5.6,8.1,16.4,2.6,0.0,14.3,15.8,130,116,7.3,5.7
33,33,2025-01-04,30-288,MIL,,POR,L (-3),0,22:03,.500,.500,0.0,14.8,6.7,29.7,0.0,0.0,0.0,9.9,127,112,6.7,1.4
34,34,2025-01-06,30-290,MIL,@,TOR,W (+24),1,31:06,.571,.571,0.0,6.3,3.8,14.6,4.5,2.8,22.2,12.7,107,98,9.0,1.4
35,35,2025-01-08,30-292,MIL,,SAS,W (+16),1,24:22,.500,.500,0.0,13.4,7.7,4.7,0.0,0.0,40.0,8.8,66,112,1.2,-8.3
36,36,2025-01-10,30-294,MIL,@,ORL,W (+3),1,25:43,1.500,1.500,0.0,3.9,2.1,0.0,1.9,0.0,0.0,3.5,300,116,5.9,1.4
37,37,2025-01-12,30-296,MIL,@,NYK,L (-34),1,23:12,.375,.375,0.0,12.2,4.7,15.2,2.1,0.0,0.0,7.2,112,141,4.3,-2.4
38,38,2025-01-14,30-298,MIL,,SAC,W (+15),1,22:51,1.125,1.125,0.0,21.0,10.8,14.8,0.0,0.0,0.0,7.2,216,114,9.4,6.2
39,39,2025-01-15,30-299,MIL,,ORL,W (+29),1,20:23,.868,.750,0.0,4.3,2.9,5.5,0.0,0.0,0.0,6.3,180,100,4.2,-0.3
40,40,2025-01-17,30-301,MIL,,TOR,W (+18),1,22:44,.654,.583,5.1,4.6,4.9,5.9,0.0,0.0,12.7,14.7,127,119,5.5,-4.4
41,41,2025-01-19,30-303,MIL,,PHI,W (+14),1,23:50,.688,.688,5.0,4.4,4.7,5.8,0.0,0.0,0.0,15.0,136,115,8.3,0.7
42,42,2025-01-23,30-307,MIL,,MIA,W (+29),1,25:04,.300,.300,4.0,10.1,7.3,17.4,1.9,0.0,0.0,8.4,111,99,4.9,-2.1
43,43,2025-01-25,30-309,MIL,@,LAC,L (-10),1,37:18,.875,.875,0.0,15.8,8.7,16.8,1.3,0.0,0.0,9.6,170,125,15.6,7.5
44,44,2025-01-27,30-311,MIL,@,UTA,W (+15),1,32:08,.500,.500,0.0,10.7,6.5,24.4,3.0,0.0,14.3,9.9,124,109,8.8,2.0
