Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
31,17,2024-12-31,22-181,MIL,@,IND,W (+8),0,1:29,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,0.0,-7.4
32,18,2025-01-02,22-183,MIL,,BRK,L (-3),0,18:41,.500,.500,5.1,5.5,5.3,7.4,0.0,0.0,0.0,8.8,123,122,2.1,-7.7
33,19,2025-01-04,22-185,MIL,,POR,L (-3),0,5:43,1.000,1.000,0.0,0.0,0.0,25.8,8.3,0.0,0.0,7.6,208,96,3.4,14.2
34,20,2025-01-06,22-187,MIL,@,TOR,W (+24),0,18:21,.563,.500,0.0,21.4,12.9,21.5,0.0,0.0,10.1,23.6,119,105,7.9,-6.9
35,21,2025-01-08,22-189,MIL,,SAS,W (+16),0,2:48,.500,.500,0.0,0.0,0.0,0.0,17.3,0.0,0.0,30.7,97,75,1.6,7.0
36,,2025-01-10,22-191,MIL,@,ORL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,,2025-01-12,22-193,MIL,@,NYK,L (-34),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,22,2025-01-14,22-195,MIL,,SAC,W (+15),0,19:19,.530,.500,0.0,14.9,7.7,0.0,2.4,0.0,17.5,24.5,84,110,4.8,-8.3
39,23,2025-01-15,22-196,MIL,,ORL,W (+29),0,15:17,.750,.750,0.0,17.1,11.6,17.7,0.0,12.8,33.3,17.4,104,88,5.7,3.4
40,24,2025-01-17,22-198,MIL,,TOR,W (+18),1,16:15,.595,.600,14.4,0.0,6.8,8.9,0.0,0.0,0.0,15.4,142,120,5.2,-3.7
41,25,2025-01-19,22-200,MIL,,PHI,W (+14),0,14:34,.717,.625,8.2,0.0,3.8,18.1,0.0,0.0,0.0,15.0,162,114,5.5,-0.5
42,26,2025-01-23,22-204,MIL,,MIA,W (+29),0,14:09,.700,.700,0.0,0.0,0.0,9.5,3.4,0.0,16.7,17.9,111,100,5.0,0.4
43,27,2025-01-25,22-206,MIL,@,LAC,L (-10),0,9:52,.000,.000,0.0,0.0,0.0,26.3,0.0,0.0,25.0,18.2,31,133,-2.9,-23.4
44,28,2025-01-27,22-208,MIL,@,UTA,W (+15),0,7:26,,,0.0,0.0,0.0,12.4,0.0,0.0,100.0,6.1,54,121,-1.1,-15.0
45,29,2025-01-28,22-209,MIL,@,POR,L (-13),0,15:09,.900,.900,7.2,0.0,3.6,0.0,0.0,0.0,0.0,15.0,175,138,6.6,0.3
46,30,2025-01-31,22-212,MIL,@,SAS,L (-26),0,10:31,.000,.000,8.0,0.0,4.6,21.2,0.0,0.0,28.6,26.3,28,150,-4.2,-32.7
47,31,2025-02-02,22-214,MIL,,MEM,L (-13),0,10:45,.340,.300,0.0,0.0,0.0,11.3,0.0,6.6,0.0,23.4,81,136,1.9,-7.2
48,32,2025-02-03,22-215,MIL,@,OKC,L (-29),1,18:20,.743,.667,0.0,0.0,0.0,12.0,5.1,4.5,21.8,30.7,109,117,12.1,9.1
49,33,2025-02-05,22-217,MIL,@,CHO,W (+10),0,17:28,.551,.500,7.2,5.8,6.5,31.0,3.0,0.0,15.5,18.1,126,110,5.5,-2.8
50,34,2025-02-07,22-219,MIL,@,ATL,L (-5),0,12:44,.375,.375,7.9,24.1,15.9,10.1,0.0,0.0,0.0,13.7,99,117,2.9,-5.5
51,35,2025-02-09,22-221,MIL,,PHI,W (+8),0,4:10,1.000,1.000,0.0,27.4,12.1,100.0,0.0,0.0,0.0,9.2,224,127,4.1,24.8
52,36,2025-02-10,22-222,MIL,,GSW,L (-14),0,6:36,.500,.500,19.1,0.0,8.6,0.0,0.0,0.0,0.0,13.1,121,132,1.7,-2.7
53,37,2025-02-12,22-224,MIL,@,MIN,W (+2),1,26:26,.167,.167,7.3,9.6,8.5,15.4,1.8,0.0,7.7,21.8,55,100,0.8,-12.0
54,,2025-02-20,22-232,MIL,,LAC,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,38,2025-02-21,22-233,MIL,@,WAS,W (+3),1,33:40,.718,.700,0.0,13.0,6.6,18.7,4.2,3.0,16.1,16.1,123,96,14.5,4.7
56,39,2025-02-23,22-235,MIL,,MIA,W (+7),0,0:04,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,0.0,-7.7
57,,2025-02-25,22-237,MIL,@,HOU,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,,2025-02-27,22-239,MIL,,DEN,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,,2025-03-01,22-241,MIL,@,DAL,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,,2025-03-04,22-244,MIL,@,ATL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,,2025-03-05,22-245,MIL,,DAL,W (+30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,,2025-03-08,22-248,MIL,,ORL,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,40,2025-03-09,22-249,MIL,,CLE,L (-12),0,3:03,1.000,1.000,0.0,32.8,16.7,0.0,0.0,0.0,0.0,67.3,212,114,8.4,89.9
