Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,19-356,MIL,@,PHI,W (+15),0,2:13,.833,.833,54.1,0.0,22.8,0.0,0.0,0.0,0.0,60.4,183,118,4.0,28.6
2,2,2024-10-25,19-358,MIL,,CHI,L (-11),0,1:49,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,0.0,-8.7
3,3,2024-10-27,19-360,MIL,@,BRK,L (-13),0,3:26,1.000,1.000,0.0,29.1,15.5,0.0,0.0,0.0,0.0,13.2,200,117,2.0,7.3
4,4,2024-10-28,19-361,MIL,@,BOS,L (-11),0,2:44,.000,.000,0.0,45.0,21.7,0.0,0.0,0.0,0.0,15.6,0,119,-0.4,-17.2
5,5,2024-10-31,19-364,MIL,@,MEM,L (-23),0,4:44,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.9,0,125,-1.8,-25.9
6,,2024-11-02,20-000,MIL,,CLE,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2024-11-04,20-002,MIL,@,CLE,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,6,2024-11-07,20-005,MIL,,UTA,W (+23),0,3:25,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,116,-0.7,-21.1
9,7,2024-11-08,20-006,MIL,@,NYK,L (-22),0,8:23,.850,.900,0.0,26.0,12.9,0.0,0.0,25.4,14.5,37.5,124,110,8.3,24.8
10,,2024-11-10,20-008,MIL,,BOS,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,8,2024-11-12,20-010,MIL,,TOR,W (+14),0,1:56,1.500,1.500,0.0,47.7,24.6,0.0,0.0,0.0,0.0,21.4,300,76,3.0,50.4
12,,2024-11-13,20-011,MIL,,DET,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,,2024-11-16,20-014,MIL,@,CHO,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,,2024-11-18,20-016,MIL,,HOU,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,,2024-11-20,20-018,MIL,,CHI,W (+16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,9,2024-11-22,20-020,MIL,,IND,W (+12),0,0:30,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,0.0,-7.8
17,,2024-11-23,20-021,MIL,,CHO,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,,2024-11-26,20-024,MIL,@,MIA,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,,2024-11-30,20-028,MIL,,WAS,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
