Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,34-100,MIL,@,PHI,W (+15),1,38:18,.679,.632,9.4,13.7,11.9,23.7,0.0,0.0,12.0,29.2,132,113,24.6,4.4
2,2,2024-10-25,34-102,MIL,,CHI,L (-11),1,35:47,.627,.595,0.0,11.2,5.8,34.3,0.0,0.0,18.3,30.8,112,129,19.1,-0.7
3,3,2024-10-27,34-104,MIL,@,BRK,L (-13),1,32:04,.589,.423,3.6,9.4,6.7,23.5,0.0,0.0,18.3,30.9,107,124,13.1,-4.4
4,4,2024-10-28,34-105,MIL,@,BOS,L (-11),1,35:32,.720,.533,3.2,20.8,11.7,34.3,2.6,3.4,4.2,28.7,154,112,33.2,18.1
5,5,2024-10-31,34-108,MIL,@,MEM,L (-23),1,33:21,.155,.083,2.5,4.0,3.1,21.8,1.4,0.0,7.2,17.5,57,122,0.0,-12.8
6,6,2024-11-02,34-110,MIL,,CLE,L (-1),1,38:34,.745,.750,0.0,11.1,5.5,41.8,0.0,2.3,3.5,32.7,153,122,33.8,21.5
7,7,2024-11-04,34-112,MIL,@,CLE,L (-2),1,37:20,.693,.614,3.1,2.7,2.9,32.3,0.0,0.0,23.6,40.6,115,123,22.5,1.8
8,8,2024-11-07,34-115,MIL,,UTA,W (+23),1,37:02,.678,.636,0.0,13.6,6.5,33.1,5.4,0.0,0.0,30.0,153,100,32.3,16.0
9,9,2024-11-08,34-116,MIL,@,NYK,L (-22),1,34:26,.525,.400,3.1,15.8,9.4,30.3,0.0,0.0,5.2,25.3,120,126,16.3,2.0
10,10,2024-11-10,34-118,MIL,,BOS,L (-6),1,35:47,.407,.300,0.0,12.2,6.5,23.9,4.1,0.0,14.9,26.2,86,114,9.3,-6.9
11,,2024-11-12,34-120,MIL,,TOR,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,2024-11-13,34-121,MIL,,DET,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,2024-11-16,34-124,MIL,@,CHO,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,11,2024-11-18,34-126,MIL,,HOU,W (+1),1,35:38,.427,.333,0.0,9.8,5.6,45.0,0.0,0.0,8.7,29.0,99,107,13.2,-1.9
15,12,2024-11-20,34-128,MIL,,CHI,W (+16),1,35:37,.533,.471,0.0,16.8,8.6,39.0,0.0,0.0,17.6,29.0,111,114,14.6,-5.7
16,13,2024-11-22,34-130,MIL,,IND,W (+12),1,36:49,.566,.500,3.1,10.9,7.2,45.1,1.3,0.0,15.9,28.1,122,116,21.1,1.0
17,14,2024-11-23,34-131,MIL,,CHO,W (+6),1,34:42,.600,.500,0.0,10.1,5.6,18.1,1.4,0.0,3.7,32.4,130,119,22.7,2.5
18,15,2024-11-26,34-134,MIL,@,MIA,W (+3),1,37:54,.883,.824,0.0,9.3,4.8,65.1,1.5,2.6,16.0,32.4,162,120,35.3,22.0
19,16,2024-11-30,34-138,MIL,,WAS,W (+10),1,39:51,.633,.583,3.0,12.4,7.6,35.1,3.6,2.2,9.2,24.0,132,110,25.4,7.7
20,17,2024-12-03,34-141,MIL,@,DET,W (+21),1,31:44,.720,.676,0.0,13.4,7.9,24.1,0.0,0.0,13.8,30.7,130,113,20.0,1.3
21,18,2024-12-04,34-142,MIL,,ATL,L (-15),1,34:15,.772,.750,0.0,11.9,6.0,32.2,1.4,0.0,23.6,26.7,115,117,18.3,4.8
22,19,2024-12-06,34-144,MIL,@,BOS,L (-6),1,40:27,.589,.560,2.6,10.3,6.4,18.4,1.3,0.0,3.7,29.3,127,121,21.8,8.6
23,20,2024-12-08,34-146,MIL,@,BRK,W (+5),1,38:49,.633,.429,0.0,21.2,12.2,37.2,1.3,0.0,37.2,23.8,108,124,13.6,-3.9
24,21,2024-12-10,34-148,MIL,,ORL,W (+5),1,38:44,.722,.600,3.4,2.6,3.0,34.8,1.3,0.0,17.1,27.9,134,117,23.4,3.3
25,22,2024-12-14,34-152,MIL,,ATL,W (+8),1,37:09,.539,.500,0.0,16.2,8.5,31.6,3.8,0.0,7.9,29.4,107,98,19.6,5.7
26,,2024-12-20,34-158,MIL,@,CLE,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,2024-12-21,34-159,MIL,,WAS,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,2024-12-23,34-161,MIL,@,CHI,W (+21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,,2024-12-26,34-164,MIL,,BRK,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,23,2024-12-28,34-166,MIL,@,CHI,L (-5),1,35:28,.620,.500,2.9,14.1,8.5,53.8,2.6,0.0,0.0,27.3,142,111,30.7,15.1
31,24,2024-12-31,34-169,MIL,@,IND,W (+8),1,35:57,.321,.321,4.9,5.7,5.3,16.3,2.5,0.0,22.2,20.1,71,105,3.1,-8.1
32,25,2025-01-02,34-171,MIL,,BRK,L (-3),1,40:18,.489,.400,2.4,5.1,3.7,25.4,1.2,0.0,11.3,27.2,106,119,14.4,-0.4
33,26,2025-01-04,34-173,MIL,,POR,L (-3),1,36:41,.465,.400,2.4,3.0,2.7,22.8,5.2,0.0,14.9,24.0,93,102,12.9,0.2
34,27,2025-01-06,34-175,MIL,@,TOR,W (+24),1,25:43,.829,.792,0.0,19.0,11.5,16.5,0.0,0.0,6.2,27.4,155,106,21.6,8.1
35,28,2025-01-08,34-177,MIL,,SAS,W (+16),1,35:20,.831,.769,0.0,11.5,6.6,32.8,0.0,0.0,11.3,21.4,160,113,24.8,9.8
36,29,2025-01-10,34-179,MIL,@,ORL,W (+3),1,39:41,.581,.500,3.1,7.6,5.6,26.4,3.8,0.0,13.8,33.0,114,111,21.4,3.5
37,30,2025-01-12,34-181,MIL,@,NYK,L (-34),1,37:16,.573,.529,0.0,11.4,4.4,19.7,1.3,0.0,23.8,28.1,95,143,11.5,-6.0
38,31,2025-01-14,34-183,MIL,,SAC,W (+15),1,35:06,.735,.700,0.0,13.7,7.0,25.2,0.0,2.6,10.9,21.6,140,114,21.0,6.8
39,32,2025-01-15,34-184,MIL,,ORL,W (+29),1,30:29,.772,.763,0.0,14.3,9.7,25.7,6.0,0.0,13.4,32.6,130,84,26.8,13.4
40,33,2025-01-17,34-186,MIL,,TOR,W (+18),1,35:51,.707,.571,0.0,8.7,4.6,31.5,2.7,2.3,0.0,21.8,165,111,26.6,12.6
41,34,2025-01-19,34-188,MIL,,PHI,W (+14),1,39:55,.623,.529,0.0,13.1,7.0,13.9,1.2,0.0,16.6,27.0,108,111,16.8,-2.5
42,35,2025-01-23,34-192,MIL,,MIA,W (+29),1,35:30,.613,.548,2.8,21.3,12.9,44.0,2.7,0.0,4.1,29.3,139,92,29.6,14.6
43,36,2025-01-25,34-194,MIL,@,LAC,L (-10),1,39:54,.618,.406,3.0,22.1,13.5,40.4,1.2,1.9,14.6,30.9,124,122,27.1,5.1
44,37,2025-01-27,34-196,MIL,@,UTA,W (+15),1,41:26,.737,.727,0.0,10.3,6.3,25.9,0.0,2.5,20.2,32.7,119,116,26.6,2.6
