Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-24,25-235,WAS,,BOS,L (-20),0,24:05,.500,.500,0.0,23.7,11.2,17.1,0.0,0.0,14.3,11.8,97,123,4.8,-7.9
2,2,2024-10-26,25-237,WAS,,CLE,L (-19),0,26:23,.556,.556,0.0,4.7,1.9,12.2,0.0,0.0,10.0,14.5,110,135,5.2,-6.3
3,3,2024-10-28,25-239,WAS,@,ATL,W (+2),0,34:30,.626,.600,0.0,13.9,6.8,4.5,1.3,0.0,5.6,20.8,120,114,13.2,-1.5
4,4,2024-10-30,25-241,WAS,,ATL,W (+13),0,36:46,.571,.571,0.0,3.0,1.7,6.7,0.0,0.0,0.0,15.8,115,122,9.9,-6.1
5,5,2024-11-02,25-244,WAS,,MIA,L (-20),0,30:39,.184,.100,0.0,8.2,4.3,4.3,1.5,0.0,8.4,16.6,41,121,-1.0,-17.5
6,6,2024-11-04,25-246,WAS,,GSW,L (-13),0,29:11,.286,.286,3.4,12.0,8.0,4.2,0.0,2.7,0.0,10.0,74,124,2.8,-11.2
7,7,2024-11-08,25-250,WAS,@,MEM,L (-24),0,28:35,.639,.500,0.0,7.8,3.7,5.1,1.6,0.0,8.4,16.6,125,124,9.6,-4.1
8,8,2024-11-10,25-252,WAS,@,ORL,L (-27),0,24:32,.143,.143,0.0,17.4,9.7,12.6,0.0,0.0,22.2,17.6,37,132,-2.3,-19.6
9,9,2024-11-11,25-253,WAS,@,HOU,L (-15),0,33:41,.500,.500,0.0,3.3,1.5,4.9,4.2,0.0,20.0,19.0,77,108,5.4,-5.9
10,10,2024-11-13,25-255,WAS,@,SAS,L (-9),0,33:03,.792,.792,3.5,3.8,3.6,7.5,0.0,0.0,0.0,14.5,165,139,15.4,2.1
11,11,2024-11-15,25-257,WAS,@,ATL,L (-12),0,31:55,.615,.615,0.0,13.9,7.0,8.9,1.3,0.0,7.1,16.0,116,118,11.8,-0.9
12,12,2024-11-17,25-259,WAS,,DET,L (-20),0,21:50,.667,.667,0.0,14.0,7.3,6.8,2.2,0.0,14.3,14.1,109,123,6.6,-0.7
13,13,2024-11-18,25-260,WAS,@,NYK,L (-28),0,30:40,.610,.538,6.8,17.4,11.5,8.9,1.6,0.0,0.0,21.4,139,140,15.1,2.4
14,14,2024-11-22,25-264,WAS,,BOS,L (-12),0,16:46,.564,.500,0.0,17.9,9.4,17.2,0.0,0.0,27.3,17.9,92,110,2.7,-5.5
15,15,2024-11-24,25-266,WAS,@,IND,L (-12),0,36:02,.536,.536,0.0,5.9,3.1,4.8,1.4,0.0,12.5,19.9,91,124,7.9,-6.9
16,16,2024-11-26,25-268,WAS,,CHI,L (-19),0,23:47,.318,.318,0.0,17.5,8.7,6.1,0.0,3.7,26.7,25.5,47,119,-1.7,-19.0
17,17,2024-11-27,25-269,WAS,,LAC,L (-25),0,22:45,.563,.563,0.0,20.1,9.7,7.9,4.2,0.0,11.1,16.6,101,114,7.5,-0.3
