Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,27-338,CLE,@,TOR,W (+30),1,19:42,.500,.500,7.6,40.6,26.3,5.3,4.9,0.0,0.0,10.9,125,91,6.6,2.5
2,2,2024-10-25,27-340,CLE,,DET,W (+12),1,26:47,1.006,1.056,0.0,21.3,11.1,6.1,3.6,0.0,0.0,16.1,177,99,18.5,16.9
3,3,2024-10-26,27-341,CLE,@,WAS,W (+19),1,18:45,.250,.250,0.0,23.3,13.6,5.8,2.4,0.0,0.0,8.5,75,108,1.6,-8.7
4,4,2024-10-28,27-343,CLE,@,NYK,W (+6),1,28:13,.085,.000,4.4,7.6,6.1,17.4,0.0,0.0,0.0,9.4,71,116,0.8,-5.9
5,5,2024-10-30,27-345,CLE,,LAL,W (+24),1,26:27,.508,.571,0.0,15.6,7.5,7.2,5.2,0.0,11.3,14.3,94,100,7.0,0.9
6,6,2024-11-01,27-347,CLE,,ORL,W (+11),1,24:22,.579,.500,5.1,8.0,6.7,9.4,0.0,0.0,0.0,7.8,145,111,5.2,0.5
7,7,2024-11-02,27-348,CLE,@,MIL,W (+1),1,22:50,.500,.500,4.7,14.0,9.3,11.2,2.2,0.0,11.1,18.1,102,116,5.4,-1.6
8,,2024-11-04,27-350,CLE,,MIL,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,2024-11-06,27-352,CLE,@,NOP,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,8,2024-11-08,27-354,CLE,,GSW,W (+19),0,18:20,1.500,1.500,6.9,29.1,18.9,12.1,0.0,9.4,0.0,2.2,260,105,7.3,11.1
11,9,2024-11-09,27-355,CLE,,BRK,W (+5),0,17:44,.375,.375,0.0,27.8,15.7,7.3,2.9,0.0,0.0,11.0,87,105,3.1,-0.9
12,10,2024-11-11,27-357,CLE,@,CHI,W (+6),0,18:41,.387,.500,0.0,26.4,10.9,12.7,0.0,10.5,0.0,8.6,97,107,4.5,1.2
13,11,2024-11-13,27-359,CLE,@,PHI,W (+8),0,20:00,.600,.600,11.4,0.0,5.3,6.5,0.0,0.0,0.0,11.6,143,122,4.6,-1.1
14,12,2024-11-15,27-361,CLE,,CHI,W (+18),0,28:50,.425,.300,4.5,8.5,6.6,3.4,4.5,3.6,14.5,9.8,93,108,6.2,-2.0
15,13,2024-11-17,27-363,CLE,,CHO,W (+14),0,14:44,.750,.750,0.0,23.3,14.8,0.0,0.0,0.0,33.3,8.9,88,114,1.4,-2.6
16,,2024-11-19,27-365,CLE,@,BOS,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,2024-11-20,28-000,CLE,,NOP,W (+28),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,,2024-11-24,28-004,CLE,,TOR,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,,2024-11-27,28-007,CLE,,ATL,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,,2024-11-29,28-009,CLE,@,ATL,L (-16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,,2024-12-01,28-011,CLE,,BOS,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,14,2024-12-03,28-013,CLE,,WAS,W (+31),0,18:42,.000,.000,0.0,30.2,15.9,6.0,2.5,0.0,0.0,13.6,13,80,-1.2,-12.6
23,15,2024-12-05,28-015,CLE,,DEN,W (+12),0,18:41,.460,.500,0.0,32.8,16.1,6.1,0.0,0.0,15.5,14.0,81,106,3.4,-3.5
24,16,2024-12-07,28-017,CLE,@,CHO,W (+14),1,23:51,.394,.375,9.8,9.4,9.6,15.9,6.6,0.0,0.0,16.8,119,103,8.5,3.7
25,17,2024-12-08,28-018,CLE,@,MIA,L (-9),1,29:05,.698,.643,3.9,28.2,15.9,0.0,1.7,3.4,0.0,12.6,139,120,11.4,5.1
26,18,2024-12-13,28-023,CLE,,WAS,W (+10),1,19:07,.118,.125,23.2,12.6,18.7,0.0,0.0,5.5,0.0,17.7,65,107,0.4,-15.6
27,19,2024-12-16,28-026,CLE,@,BRK,W (+29),0,22:53,.750,.750,5.5,32.3,19.1,0.0,2.1,4.5,0.0,3.8,166,99,5.8,2.2
28,20,2024-12-20,28-030,CLE,,MIL,W (+23),1,20:56,1.165,1.167,0.0,23.4,12.3,13.3,4.4,0.0,0.0,12.8,223,90,16.9,22.1
29,21,2024-12-21,28-031,CLE,,PHI,W (+27),1,24:52,1.000,1.000,0.0,16.4,8.6,8.7,4.0,0.0,0.0,5.3,206,98,8.9,9.2
30,,2024-12-23,28-033,CLE,,UTA,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,22,2024-12-27,28-037,CLE,@,DEN,W (+14),1,25:48,1.127,1.125,4.8,10.1,7.3,19.2,0.0,5.9,17.0,9.4,190,131,14.2,10.9
32,23,2024-12-30,28-040,CLE,@,GSW,W (+18),1,25:19,.714,.714,10.9,33.3,22.6,0.0,1.8,6.2,0.0,11.4,152,80,13.0,10.3
33,24,2024-12-31,28-041,CLE,@,LAL,W (+12),1,24:03,.338,.250,8.9,30.4,19.7,9.3,0.0,0.0,0.0,7.9,118,111,4.7,-3.2
34,25,2025-01-03,28-044,CLE,@,DAL,W (+12),1,26:24,1.000,1.000,0.0,9.6,5.5,4.1,0.0,6.5,0.0,7.9,190,121,9.1,2.8
35,26,2025-01-05,28-046,CLE,,CHO,W (+10),1,21:47,.750,.750,5.0,14.7,9.9,11.1,0.0,0.0,0.0,7.9,162,110,6.2,4.2
36,27,2025-01-08,28-049,CLE,,OKC,W (+7),1,20:34,1.100,1.100,0.0,18.9,9.0,6.2,0.0,0.0,28.6,14.0,121,125,7.5,5.4
37,28,2025-01-09,28-050,CLE,,TOR,W (+6),1,28:39,.417,.417,3.8,19.1,10.6,7.7,1.8,0.0,14.3,10.6,102,132,4.5,-6.1
38,29,2025-01-12,28-053,CLE,,IND,L (-15),1,20:49,.300,.300,4.9,39.2,22.1,7.5,2.3,0.0,0.0,11.1,78,102,3.9,-1.8
39,30,2025-01-14,28-055,CLE,@,IND,W (+10),1,21:27,.000,.000,5.3,10.2,7.8,0.0,0.0,3.6,0.0,5.7,31,118,-1.3,-11.1
40,31,2025-01-16,28-057,CLE,@,OKC,L (-20),1,24:33,.750,.750,4.7,17.0,11.1,5.1,0.0,0.0,33.3,9.8,97,129,4.6,-1.4
41,32,2025-01-18,28-059,CLE,@,MIN,W (+7),1,27:07,.500,.500,7.7,12.3,9.9,9.6,1.9,0.0,0.0,12.8,128,122,6.3,-1.3
42,33,2025-01-20,28-061,CLE,,PHO,W (+26),1,18:37,.474,.438,10.7,21.5,15.3,15.5,0.0,0.0,0.0,19.1,126,100,6.1,-2.1
43,34,2025-01-22,28-063,CLE,@,HOU,L (-1),1,30:36,.500,.500,5.9,20.9,12.8,13.0,3.3,2.8,0.0,10.6,136,106,9.6,3.2
44,35,2025-01-24,28-065,CLE,@,PHI,L (-3),1,19:43,.333,.333,6.6,5.7,6.1,22.9,2.4,0.0,0.0,6.4,148,135,4.3,-0.9
45,,2025-01-25,28-066,CLE,,HOU,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,2025-01-27,28-068,CLE,,DET,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,2025-01-29,28-070,CLE,@,MIA,W (+20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,,2025-01-30,28-071,CLE,,ATL,W (+22),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,,2025-02-02,28-074,CLE,,DAL,W (+43),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,,2025-02-04,28-076,CLE,,BOS,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,,2025-02-05,28-077,CLE,@,DET,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,,2025-02-07,28-079,CLE,@,WAS,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,,2025-02-10,28-082,CLE,,MIN,W (+21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,,2025-02-12,28-084,CLE,@,TOR,W (+23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,,2025-02-20,28-092,CLE,@,BRK,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,36,2025-02-21,28-093,CLE,,NYK,W (+37),0,14:45,.500,.500,0.0,14.5,8.2,12.3,0.0,0.0,33.3,8.6,101,108,1.2,-5.6
