Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
36,35,2025-01-08,24-348,CLE,,OKC,W (+7),1,32:19,.567,.533,0.0,4.0,1.9,28.4,0.0,0.0,11.2,22.7,120,128,12.7,-1.7
37,36,2025-01-09,24-349,CLE,,TOR,W (+6),1,35:37,.770,.727,0.0,7.7,3.4,43.1,2.8,0.0,10.4,35.2,153,132,35.7,14.0
38,37,2025-01-12,24-352,CLE,,IND,L (-15),1,29:01,.577,.531,0.0,3.5,1.8,54.1,0.0,0.0,18.8,33.9,100,115,11.6,0.7
39,38,2025-01-14,24-354,CLE,@,IND,W (+10),1,34:54,.581,.556,3.3,0.0,1.6,31.4,1.4,0.0,16.2,28.8,116,120,15.6,-2.3
40,39,2025-01-16,24-356,CLE,@,OKC,L (-20),1,23:58,.791,.750,4.8,4.4,4.6,64.4,0.0,3.9,19.2,26.1,143,128,19.6,12.5
41,40,2025-01-18,24-358,CLE,@,MIN,W (+7),1,33:12,.644,.553,6.3,10.1,8.1,28.5,0.0,0.0,4.3,30.6,144,127,24.0,9.9
42,41,2025-01-20,24-360,CLE,,PHO,W (+26),1,24:44,.576,.577,4.0,5.4,4.6,46.3,6.0,0.0,12.6,27.0,124,87,15.8,13.0
43,42,2025-01-22,24-362,CLE,@,HOU,L (-1),1,33:17,.530,.548,2.7,3.2,2.9,27.1,4.5,0.0,10.9,33.5,108,115,17.8,7.0
44,43,2025-01-24,24-364,CLE,@,PHI,L (-3),1,32:22,.594,.571,0.0,3.4,1.9,34.4,1.5,0.0,8.4,31.0,128,138,18.3,-1.7
45,44,2025-01-25,24-365,CLE,,HOU,L (-4),1,36:02,.778,.727,9.7,0.0,4.7,42.3,0.0,0.0,10.7,33.0,153,142,33.8,13.8
46,45,2025-01-27,25-001,CLE,,DET,W (+19),1,31:28,.541,.500,3.4,11.5,7.8,38.4,0.0,0.0,12.9,32.0,110,101,15.7,4.6
47,,2025-01-29,25-003,CLE,@,MIA,W (+20),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
48,46,2025-01-30,25-004,CLE,,ATL,W (+22),1,30:19,.623,.600,0.0,6.5,3.7,31.1,3.2,0.0,12.6,33.8,122,114,19.3,0.6
