Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,28-161,CLE,@,TOR,W (+30),0,16:04,.717,.625,0.0,0.0,0.0,6.6,0.0,0.0,0.0,13.1,158,118,4.1,-3.6
2,2,2024-10-25,28-163,CLE,,DET,W (+12),0,15:48,.000,.000,0.0,7.2,3.8,14.5,3.0,0.0,0.0,11.6,34,103,-0.5,-10.2
3,3,2024-10-26,28-164,CLE,@,WAS,W (+19),0,19:35,.619,.563,6.3,4.5,5.2,6.2,2.3,0.0,10.1,20.2,126,118,7.5,-1.8
4,4,2024-10-28,28-166,CLE,@,NYK,W (+6),0,21:50,.600,.600,0.0,9.8,5.2,12.7,2.3,0.0,0.0,10.3,136,110,5.1,2.2
5,5,2024-10-30,28-168,CLE,,LAL,W (+24),0,21:16,.375,.375,0.0,0.0,0.0,12.6,4.3,0.0,0.0,8.0,110,104,3.9,0.3
6,6,2024-11-01,28-170,CLE,,ORL,W (+11),0,20:04,1.000,1.000,0.0,9.8,5.4,6.1,0.0,0.0,0.0,6.6,192,110,4.8,1.7
7,7,2024-11-02,28-171,CLE,@,MIL,W (+1),0,22:05,.850,.850,0.0,4.8,2.4,7.0,0.0,4.3,0.0,20.8,155,121,14.1,15.3
8,8,2024-11-04,28-173,CLE,,MIL,W (+2),0,27:18,.600,.600,0.0,21.4,10.0,9.5,3.5,0.0,16.7,19.8,98,111,9.5,-0.7
9,9,2024-11-06,28-175,CLE,@,NOP,W (+9),0,19:12,.750,.750,6.8,6.0,6.3,0.0,0.0,0.0,25.0,17.4,108,131,3.8,-6.9
10,10,2024-11-08,28-177,CLE,,GSW,W (+19),0,14:36,.512,.375,0.0,14.6,7.9,7.7,0.0,0.0,0.0,13.7,123,115,3.9,-3.6
11,11,2024-11-09,28-178,CLE,,BRK,W (+5),0,20:00,.750,.750,0.0,12.3,7.0,13.6,2.6,0.0,0.0,9.8,153,111,6.2,5.7
12,12,2024-11-11,28-180,CLE,@,CHI,W (+6),0,18:16,.000,.000,0.0,6.7,2.8,18.3,0.0,0.0,16.7,13.5,32,117,-3.3,-19.1
13,,2024-11-13,28-182,CLE,@,PHI,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,2024-11-15,28-184,CLE,,CHI,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,,2024-11-17,28-186,CLE,,CHO,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,13,2024-11-19,28-188,CLE,@,BOS,L (-3),1,19:02,1.000,1.000,0.0,6.6,3.0,6.2,0.0,5.6,0.0,7.0,192,129,6.0,6.0
17,,2024-11-20,28-189,CLE,,NOP,W (+28),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
18,14,2024-11-24,28-193,CLE,,TOR,W (+14),0,19:46,.250,.250,4.9,13.5,9.3,16.0,0.0,0.0,0.0,12.4,95,112,2.5,-5.6
