Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,23-127,CLE,@,TOR,W (+30),1,26:57,.751,.679,22.3,21.2,21.7,15.3,3.6,9.7,5.7,28.2,159,98,27.5,16.0
2,2,2024-10-25,23-129,CLE,,DET,W (+12),1,31:44,.621,.583,3.9,18.0,11.2,13.8,6.1,6.2,23.7,24.3,98,90,15.3,5.5
3,3,2024-10-26,23-130,CLE,@,WAS,W (+19),1,32:18,.404,.308,3.8,32.4,20.6,14.5,0.0,5.6,11.1,22.4,97,106,9.6,-8.5
4,4,2024-10-28,23-132,CLE,@,NYK,W (+6),1,35:48,.660,.625,0.0,23.8,12.8,4.5,0.0,6.5,7.2,17.5,125,106,14.0,2.1
5,5,2024-10-30,23-134,CLE,,LAL,W (+24),1,18:45,.760,.750,6.7,29.3,17.5,0.0,0.0,0.0,15.4,44.2,116,110,15.5,-2.0
6,6,2024-11-01,23-136,CLE,,ORL,W (+11),1,29:45,.612,.591,4.1,36.2,22.0,14.1,1.6,2.8,20.8,21.4,105,100,13.1,2.7
7,7,2024-11-02,23-137,CLE,@,MIL,W (+1),1,31:35,.538,.538,3.4,20.3,11.8,22.8,0.0,0.0,7.1,20.3,116,119,11.1,0.1
8,8,2024-11-04,23-139,CLE,,MIL,W (+2),1,31:51,.482,.433,3.2,14.7,8.6,12.2,0.0,8.9,0.0,24.9,107,114,13.8,-0.8
9,9,2024-11-06,23-141,CLE,@,NOP,W (+9),1,28:31,.433,.438,22.7,16.0,19.2,12.6,0.0,8.3,5.5,26.9,112,121,11.3,-8.4
10,10,2024-11-08,23-143,CLE,,GSW,W (+19),1,26:26,.701,.583,0.0,16.1,8.8,21.8,1.7,6.5,10.9,28.5,138,106,21.4,8.2
11,11,2024-11-09,23-144,CLE,,BRK,W (+5),1,35:15,.871,.955,13.6,45.4,31.6,5.2,5.9,4.1,23.3,23.8,127,91,25.1,11.8
12,12,2024-11-11,23-146,CLE,@,CHI,W (+6),1,31:24,.663,.600,13.9,23.5,17.9,9.0,0.0,0.0,20.9,18.8,121,115,14.1,-2.8
13,13,2024-11-13,23-148,CLE,@,PHI,W (+8),1,34:12,.658,.500,6.7,14.3,10.8,3.9,1.5,0.0,27.3,19.9,106,114,10.2,-5.7
14,,2024-11-15,23-150,CLE,,CHI,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,14,2024-11-17,23-152,CLE,,CHO,W (+14),1,34:25,.863,.833,4.4,24.9,17.4,0.0,0.0,2.7,23.1,22.1,125,112,17.8,3.0
16,15,2024-11-19,23-154,CLE,@,BOS,L (-3),1,38:01,.724,.654,16.8,16.6,16.7,21.1,1.3,2.8,16.5,21.4,140,126,24.3,9.7
17,16,2024-11-20,23-155,CLE,,NOP,W (+28),1,17:51,.455,.389,13.4,25.9,20.5,6.6,0.0,13.2,9.2,25.9,112,100,8.6,-4.4
18,17,2024-11-24,23-159,CLE,,TOR,W (+14),1,32:49,.589,.545,8.8,21.7,15.5,14.9,1.4,2.8,14.4,17.3,123,103,14.5,2.2
19,18,2024-11-27,23-162,CLE,,ATL,L (-11),1,36:34,.567,.500,10.7,22.8,16.6,18.9,5.0,7.2,0.0,21.2,137,115,27.1,9.7
20,19,2024-11-29,23-164,CLE,@,ATL,L (-16),1,36:47,.640,.588,9.7,26.8,16.8,15.7,1.3,0.0,5.1,22.7,133,114,22.6,7.7
21,20,2024-12-01,23-166,CLE,,BOS,W (+4),1,35:22,.324,.308,3.2,25.4,15.1,16.2,1.3,8.9,26.5,23.5,64,103,4.2,-6.8
22,21,2024-12-03,23-168,CLE,,WAS,W (+31),1,31:02,.612,.542,3.4,27.3,15.9,9.2,0.0,5.4,11.4,24.4,114,84,15.6,2.1
23,22,2024-12-05,23-170,CLE,,DEN,W (+12),1,32:15,.733,.773,12.1,15.8,14.0,16.3,4.1,0.0,6.8,18.5,149,100,22.6,12.3
24,23,2024-12-07,23-172,CLE,@,CHO,W (+14),1,34:16,.828,.826,10.2,22.8,16.7,14.3,1.5,8.9,10.8,36.5,145,105,35.0,19.7
25,24,2024-12-08,23-173,CLE,@,MIA,L (-9),1,11:46,.500,.500,0.0,29.8,14.7,0.0,4.2,0.0,20.0,19.8,72,115,2.9,-5.4
26,,2024-12-13,23-178,CLE,,WAS,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,25,2024-12-16,23-181,CLE,@,BRK,W (+29),1,23:02,.902,.833,5.5,21.4,13.5,14.7,2.1,0.0,14.7,25.7,157,104,18.6,8.3
28,26,2024-12-20,23-185,CLE,,MIL,W (+23),1,27:13,.663,.600,8.0,18.0,13.3,19.9,0.0,0.0,15.0,20.4,130,101,13.3,2.0
29,27,2024-12-21,23-186,CLE,,PHI,W (+27),1,30:11,.679,.750,11.1,33.8,23.0,34.7,3.3,3.1,5.8,25.0,149,92,25.9,17.8
30,28,2024-12-23,23-188,CLE,,UTA,W (+11),1,33:42,.615,.618,6.6,23.7,15.7,18.9,1.5,8.9,10.1,25.7,119,109,20.2,6.6
31,29,2024-12-27,23-192,CLE,@,DEN,W (+14),1,31:03,.831,.846,4.0,16.7,10.2,23.1,0.0,2.5,6.0,22.0,163,133,23.9,9.1
32,30,2024-12-30,23-195,CLE,@,GSW,W (+18),1,24:40,.509,.417,3.7,20.5,12.5,4.9,1.8,6.4,46.6,21.5,60,86,1.2,-9.4
33,31,2024-12-31,23-196,CLE,@,LAL,W (+12),1,31:40,.672,.643,3.4,16.5,10.0,4.6,1.5,2.5,11.8,23.0,117,109,15.6,2.4
34,32,2025-01-03,23-199,CLE,@,DAL,W (+12),1,29:32,.747,.738,7.7,22.8,16.4,22.2,0.0,5.8,0.0,32.2,154,115,31.3,16.5
35,33,2025-01-05,23-201,CLE,,CHO,W (+10),1,31:24,.559,.500,3.5,13.6,8.6,4.4,1.5,6.2,6.2,22.3,111,104,13.5,1.5
36,34,2025-01-08,23-204,CLE,,OKC,W (+7),1,35:09,.653,.615,6.7,29.5,17.5,26.5,1.4,2.3,15.7,22.3,128,118,20.9,8.2
37,35,2025-01-09,23-205,CLE,,TOR,W (+6),1,32:13,.770,.773,13.5,29.8,20.7,24.4,1.6,0.0,12.8,21.0,155,130,23.0,10.4
38,36,2025-01-12,23-208,CLE,,IND,L (-15),1,30:50,.707,.650,0.0,39.7,19.9,6.6,0.0,2.7,0.0,17.0,138,105,16.0,6.8
39,37,2025-01-14,23-210,CLE,@,IND,W (+10),1,32:34,.775,.792,10.5,33.5,22.3,4.7,0.0,2.3,6.6,19.0,152,114,21.1,7.1
40,38,2025-01-16,23-212,CLE,@,OKC,L (-20),1,18:17,.336,.286,6.3,11.4,9.0,7.1,0.0,5.0,21.2,20.6,67,126,1.6,-11.2
41,,2025-01-18,23-214,CLE,@,MIN,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,2025-01-20,23-216,CLE,,PHO,W (+26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,2025-01-22,23-218,CLE,@,HOU,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,,2025-01-24,23-220,CLE,@,PHI,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,39,2025-01-25,23-221,CLE,,HOU,L (-4),1,28:58,.359,.375,4.0,26.4,15.6,3.9,0.0,6.1,17.0,17.2,72,131,3.5,-10.3
46,40,2025-01-27,23-223,CLE,,DET,W (+19),1,27:57,.491,.444,19.1,29.2,24.5,15.6,3.6,5.7,0.0,17.3,131,82,17.2,11.3
47,41,2025-01-29,23-225,CLE,@,MIA,W (+20),1,31:19,.674,.667,14.6,42.2,28.0,7.9,0.0,3.8,5.8,24.2,142,110,20.7,3.7
48,42,2025-01-30,23-226,CLE,,ATL,W (+22),1,27:07,.621,.583,9.8,28.9,20.8,17.4,1.8,3.5,7.2,22.0,136,110,17.7,5.8
49,43,2025-02-02,23-229,CLE,,DAL,W (+43),1,23:40,.775,.750,0.0,38.5,23.2,16.5,0.0,13.5,0.0,26.4,155,84,23.8,15.2
50,44,2025-02-04,23-231,CLE,,BOS,L (-7),1,27:52,.235,.214,9.9,6.6,8.3,11.2,0.0,0.0,6.3,23.7,67,120,0.3,-10.6
51,45,2025-02-05,23-232,CLE,@,DET,W (+3),1,34:33,.768,.719,7.1,18.7,13.7,35.9,0.0,9.1,9.3,25.0,154,109,30.0,18.6
52,46,2025-02-07,23-234,CLE,@,WAS,W (+10),1,33:37,.692,.625,7.3,15.2,11.6,4.2,1.4,2.9,13.3,27.1,129,123,21.3,-0.7
53,47,2025-02-10,23-237,CLE,,MIN,W (+21),1,31:36,.660,.658,15.2,18.2,16.9,30.6,3.0,11.9,4.5,28.1,149,97,30.1,19.1
54,48,2025-02-12,23-239,CLE,@,TOR,W (+23),1,27:32,.505,.545,16.2,39.1,28.4,23.2,0.0,5.6,14.4,20.0,115,99,12.9,0.7
55,49,2025-02-20,23-247,CLE,@,BRK,W (+13),1,30:22,.634,.542,13.2,29.0,21.2,5.2,1.6,8.3,17.4,22.1,120,88,17.9,8.7
56,50,2025-02-21,23-248,CLE,,NYK,W (+37),1,24:46,.884,.864,11.4,25.8,19.6,20.1,5.7,3.2,14.4,23.7,159,92,24.2,17.5
57,51,2025-02-23,23-250,CLE,,MEM,W (+6),1,36:01,.552,.525,11.3,25.5,18.4,32.6,0.0,7.5,11.7,26.6,129,115,24.0,10.6
58,52,2025-02-25,23-252,CLE,@,ORL,W (+40),1,27:48,.730,.722,5.4,24.2,16.8,10.0,0.0,5.6,20.5,25.5,123,87,14.9,5.0
59,53,2025-02-28,23-255,CLE,@,BOS,W (+7),1,28:57,.618,.583,20.7,26.4,23.7,14.2,0.0,3.3,12.7,23.7,134,123,15.4,4.2
60,54,2025-03-02,23-257,CLE,,POR,W (+4),1,32:17,.543,.464,7.1,21.0,14.1,15.3,0.0,2.9,17.9,28.9,103,118,11.0,-6.4
