Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2024-10-23,24-011,MIL,@,PHI,W (+15),0,0:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2,2,2024-10-25,24-013,MIL,,CHI,L (-11),0,1:49,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,+2
3,3,2024-10-27,24-015,MIL,@,BRK,L (-13),0,3:26,1,3,.333,0,1,.000,2,2,1.000,0,0,0,0,1,0,2,2,4,0.5,+4
4,4,2024-10-28,24-016,MIL,@,BOS,L (-11),0,2:44,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,1.6,+4
5,5,2024-10-31,24-019,MIL,@,MEM,L (-23),0,4:44,1,3,.333,0,1,.000,0,0,,1,1,2,0,0,0,1,0,2,0.3,-1
6,,2024-11-02,24-021,MIL,,CLE,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2024-11-04,24-023,MIL,@,CLE,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6,2024-11-07,24-026,MIL,,UTA,W (+23),0,3:13,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,0,2,0.6,-1
9,7,2024-11-08,24-027,MIL,@,NYK,L (-22),0,8:23,1,3,.333,0,0,,2,2,1.000,1,1,2,1,0,0,0,0,4,4.0,+6
10,,2024-11-10,24-029,MIL,,BOS,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,8,2024-11-12,24-031,MIL,,TOR,W (+14),0,1:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,-1
12,,2024-11-13,24-032,MIL,,DET,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,,2024-11-16,24-035,MIL,@,CHO,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,,2024-11-18,24-037,MIL,,HOU,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,9,2024-11-20,24-039,MIL,,CHI,W (+16),0,1:36,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
16,10,2024-11-22,24-041,MIL,,IND,W (+12),0,0:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
