Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,23-355,NOP,,CHI,W (+12),0,6:43,1.000,1.000,0.0,16.2,8.0,23.3,6.6,0.0,0.0,18.1,184,96,6.3,23.4
2,2,2024-10-25,23-357,NOP,@,POR,W (+2),0,4:14,,,0.0,52.7,24.6,0.0,0.0,0.0,100.0,20.0,0,97,-1.8,-31.9
3,3,2024-10-27,23-359,NOP,@,POR,L (-22),0,3:43,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,141,0.0,-12.0
4,4,2024-10-29,23-361,NOP,@,GSW,L (-18),0,11:27,.833,.833,13.1,0.0,5.4,0.0,0.0,0.0,0.0,11.6,171,136,4.4,1.3
5,5,2024-10-30,23-362,NOP,@,GSW,L (-15),0,22:40,.846,.750,9.0,14.4,11.6,23.8,0.0,0.0,15.8,11.8,159,119,10.0,2.9
6,6,2024-11-01,23-364,NOP,,IND,W (+7),0,8:36,.250,.250,34.9,0.0,19.7,0.0,0.0,0.0,20.0,23.8,80,125,0.7,-19.7
7,7,2024-11-03,24-000,NOP,,ATL,L (-15),0,24:55,.375,.375,23.6,5.5,16.1,11.0,2.0,0.0,11.1,14.8,114,131,6.7,-4.5
8,8,2024-11-04,24-001,NOP,,POR,L (-18),1,33:56,.857,.857,7.6,12.1,9.8,4.6,1.5,0.0,0.0,9.3,176,127,11.9,0.3
9,9,2024-11-06,24-003,NOP,,CLE,L (-9),0,25:33,.515,.333,4.5,20.3,11.9,4.7,0.0,3.1,0.0,6.6,132,134,5.2,-4.9
10,10,2024-11-08,24-005,NOP,@,ORL,L (-27),1,31:33,.436,.333,8.0,8.5,8.2,0.0,4.7,0.0,17.9,23.7,79,115,6.0,-8.3
11,11,2024-11-11,24-008,NOP,,BRK,L (-2),0,19:43,.759,.722,15.9,5.4,10.7,8.9,2.6,0.0,0.0,21.8,162,121,15.2,9.3
12,12,2024-11-13,24-010,NOP,@,OKC,L (-18),0,24:01,.317,.214,12.8,14.3,13.5,6.2,0.0,0.0,20.2,16.8,79,117,1.4,-10.3
13,13,2024-11-15,24-012,NOP,,DEN,W (+7),0,21:51,.615,.500,17.6,20.0,18.7,13.5,0.0,0.0,0.0,9.8,164,106,9.0,2.1
14,14,2024-11-16,24-013,NOP,,LAL,L (-5),1,32:46,.556,.556,13.3,14.9,14.2,5.0,0.0,0.0,10.0,13.3,124,121,8.1,-4.8
15,15,2024-11-19,24-016,NOP,@,DAL,L (-41),0,24:36,.463,.455,4.8,26.6,16.1,8.4,2.0,0.0,7.8,23.2,90,129,7.3,-4.4
16,16,2024-11-20,24-017,NOP,@,CLE,L (-28),1,34:59,.302,.321,10.6,10.3,10.4,16.4,2.9,0.0,11.8,20.6,79,135,6.1,-9.2
17,17,2024-11-22,24-019,NOP,,GSW,L (-4),0,23:04,.745,.682,12.2,42.6,26.3,7.9,4.2,0.0,0.0,23.8,159,100,20.4,12.5
18,18,2024-11-25,24-022,NOP,@,IND,L (-4),0,20:59,1.167,1.167,16.3,26.6,21.5,12.0,0.0,0.0,50.0,12.4,114,114,7.3,-0.7
19,19,2024-11-27,24-024,NOP,,TOR,L (-26),0,33:05,.500,.500,5.8,23.7,14.7,15.9,2.8,0.0,6.7,18.6,103,112,12.7,-0.6
20,20,2024-11-29,24-026,NOP,@,MEM,L (-11),0,14:05,.694,.500,6.7,14.8,10.5,0.0,0.0,6.2,0.0,8.2,161,119,5.0,0.9
21,21,2024-12-01,24-028,NOP,@,NYK,L (-33),0,19:31,.250,.250,4.2,17.2,9.6,0.0,0.0,0.0,20.0,10.6,50,127,-0.6,-17.2
22,22,2024-12-02,24-029,NOP,@,ATL,L (-12),0,21:33,.583,.583,4.0,12.0,7.3,6.0,4.2,0.0,14.3,12.6,111,115,7.0,-0.8
23,23,2024-12-05,24-032,NOP,,PHO,W (+2),0,7:28,.200,.200,40.2,30.6,35.7,31.7,0.0,0.0,0.0,27.0,100,124,2.6,-9.0
24,24,2024-12-07,24-034,NOP,,OKC,L (-10),0,17:24,.551,.500,12.8,7.5,10.3,17.0,2.7,0.0,15.5,16.3,116,121,6.0,0.0
25,25,2024-12-08,24-035,NOP,@,SAS,L (-5),0,18:57,.500,.500,4.9,22.0,12.9,6.7,5.1,4.7,16.7,13.1,97,109,5.0,-3.1
26,,2024-12-12,24-039,NOP,,SAC,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,2024-12-15,24-042,NOP,@,IND,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,26,2024-12-19,24-046,NOP,@,HOU,L (-20),0,2:03,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,0.0,-9.9
29,27,2024-12-21,24-048,NOP,,NYK,L (-11),0,17:57,.500,.500,6.2,18.2,12.3,9.3,2.9,0.0,20.0,12.1,97,110,4.3,-2.0
