Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,26-194,NOP,,CHI,W (+12),0,12:48,.500,.500,0.0,0.0,0.0,27.3,3.5,0.0,0.0,9.5,130,106,3.2,-4.4
2,2,2024-10-25,26-196,NOP,@,POR,W (+2),0,13:12,.000,.000,0.0,8.5,4.0,40.4,10.6,0.0,80.0,16.0,38,86,0.2,-9.9
3,3,2024-10-27,26-198,NOP,@,POR,L (-22),0,15:42,.300,.300,6.9,0.0,3.4,35.0,3.2,5.3,0.0,13.2,112,132,4.3,-0.6
4,4,2024-10-29,26-200,NOP,@,GSW,L (-18),0,21:46,.615,.500,0.0,0.0,0.0,24.8,2.3,0.0,29.1,14.0,112,131,5.4,-5.5
5,5,2024-10-30,26-201,NOP,@,GSW,L (-15),1,34:57,.615,.615,2.9,12.5,7.5,22.2,1.5,5.6,7.1,16.9,131,113,14.6,5.9
6,6,2024-11-01,26-203,NOP,,IND,W (+7),1,32:25,.500,.500,3.1,20.0,10.5,24.9,3.0,0.0,0.0,15.1,133,116,13.1,-0.4
7,7,2024-11-03,26-205,NOP,,ATL,L (-15),1,28:34,.349,.292,3.4,9.6,6.0,34.6,1.7,0.0,7.2,20.0,108,131,7.2,-7.4
8,8,2024-11-04,26-206,NOP,,POR,L (-18),1,33:46,.527,.393,3.8,0.0,2.0,26.4,0.0,0.0,5.5,24.0,124,133,12.5,-4.0
9,9,2024-11-06,26-208,NOP,,CLE,L (-9),1,35:19,.964,.964,0.0,7.3,3.4,23.9,4.1,0.0,6.7,18.5,176,130,25.7,14.3
10,10,2024-11-08,26-210,NOP,@,ORL,L (-27),1,34:48,.509,.500,3.6,15.3,9.3,30.9,4.3,0.0,12.7,30.3,97,114,15.4,4.8
11,11,2024-11-11,26-213,NOP,,BRK,L (-2),1,18:20,.300,.300,0.0,0.0,0.0,0.0,2.8,0.0,16.7,14.2,54,123,-0.9,-19.0
12,,2024-11-13,26-215,NOP,@,OKC,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,2024-11-15,26-217,NOP,,DEN,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,2024-11-16,26-218,NOP,,LAL,L (-5),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
15,,2024-11-19,26-221,NOP,@,DAL,L (-41),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,2024-11-20,26-222,NOP,@,CLE,L (-28),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,2024-11-22,26-224,NOP,,GSW,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,,2024-11-25,26-227,NOP,@,IND,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,,2024-11-27,26-229,NOP,,TOR,L (-26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,,2024-11-29,26-231,NOP,@,MEM,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,,2024-12-01,26-233,NOP,@,NYK,L (-33),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,,2024-12-02,26-234,NOP,@,ATL,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,,2024-12-05,26-237,NOP,,PHO,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,,2024-12-07,26-239,NOP,,OKC,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,,2024-12-08,26-240,NOP,@,SAS,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,,2024-12-12,26-244,NOP,,SAC,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,2024-12-15,26-247,NOP,@,IND,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,2024-12-19,26-251,NOP,@,HOU,L (-20),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
