Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
30,14,2024-12-22,22-237,NOP,,DEN,L (-3),0,33:41,.662,.639,0.0,3.3,1.6,4.4,0.0,7.4,5.0,23.5,118,118,18.1,4.1
31,15,2024-12-26,22-241,NOP,,HOU,L (-17),0,17:30,.245,.125,0.0,0.0,0.0,6.8,5.4,0.0,0.0,22.8,67,125,1.7,-13.3
32,16,2024-12-27,22-242,NOP,,MEM,L (-8),0,15:05,.418,.278,0.0,15.2,7.3,0.0,5.8,6.6,8.5,29.8,86,112,5.4,-6.2
33,17,2024-12-30,22-245,NOP,,LAC,L (-3),0,15:32,.300,.300,0.0,14.4,8.2,7.9,0.0,0.0,16.7,17.8,62,126,-0.6,-17.7
34,18,2025-01-01,22-247,NOP,@,MIA,L (-11),0,20:12,.444,.444,6.3,23.0,13.8,7.2,2.5,9.7,0.0,21.2,97,114,7.6,1.6
35,19,2025-01-03,22-249,NOP,,WAS,W (+12),0,16:31,.291,.250,0.0,15.3,6.8,12.9,0.0,5.2,0.0,17.6,84,122,2.1,-12.9
36,20,2025-01-05,22-251,NOP,@,WAS,W (+12),0,12:17,.300,.300,0.0,16.6,8.2,0.0,0.0,0.0,9.1,38.8,56,105,-1.0,-23.8
37,21,2025-01-07,22-253,NOP,,MIN,L (-7),0,9:44,.375,.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,79,115,0.6,-8.1
38,22,2025-01-08,22-254,NOP,,POR,L (-19),0,25:12,.313,.313,4.1,0.0,2.2,5.9,0.0,0.0,15.8,31.8,68,140,-1.2,-21.7
39,23,2025-01-10,22-256,NOP,@,PHI,W (+8),1,31:08,.643,.633,3.6,3.6,3.6,9.3,3.2,0.0,0.0,22.0,137,121,17.3,4.6
40,24,2025-01-12,22-258,NOP,@,BOS,L (-1),0,12:51,.500,.500,0.0,6.9,3.9,0.0,0.0,0.0,0.0,7.0,97,126,0.9,-8.9
41,25,2025-01-14,22-260,NOP,@,CHI,W (+6),0,20:03,.450,.450,0.0,4.7,2.3,0.0,0.0,4.1,9.1,22.4,79,120,3.6,-10.9
42,26,2025-01-15,22-261,NOP,,DAL,W (+3),0,21:25,.667,.667,4.3,10.7,7.2,14.1,6.5,0.0,10.0,19.1,128,105,11.6,6.5
43,27,2025-01-17,22-263,NOP,,UTA,W (+13),0,23:50,.451,.450,3.7,9.6,6.3,0.0,0.0,0.0,14.1,22.6,87,124,3.3,-14.4
44,28,2025-01-20,22-266,NOP,,UTA,W (+4),0,20:46,.882,.813,5.1,0.0,2.4,0.0,4.6,0.0,0.0,21.9,171,111,16.7,13.1
45,29,2025-01-24,22-270,NOP,@,MEM,L (-13),0,31:36,.556,.556,0.0,7.1,3.9,4.6,3.1,0.0,5.3,26.2,105,138,12.9,-4.9
46,30,2025-01-25,22-271,NOP,@,CHO,L (-31),1,38:35,.543,.500,0.0,12.8,5.7,4.8,3.8,0.0,7.2,15.9,101,123,10.7,-3.2
47,31,2025-01-27,22-273,NOP,@,TOR,L (-9),0,20:39,.500,.500,0.0,4.4,2.3,7.3,2.2,0.0,12.5,16.1,87,110,3.9,-5.3
48,,2025-01-29,22-275,NOP,,DAL,L (-1),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
49,,2025-01-31,22-277,NOP,,BOS,L (-2),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
