Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,,2024-10-23,22-330,NOP,,CHI,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,,2024-10-25,22-332,NOP,@,POR,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,,2024-10-27,22-334,NOP,@,POR,L (-22),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,1,2024-10-29,22-336,NOP,@,GSW,L (-18),0,2:43,,,0.0,0.0,0.0,44.2,0.0,0.0,,0.0,223,136,0.7,3.8
5,2,2024-10-30,22-337,NOP,@,GSW,L (-15),0,10:15,.129,.000,0.0,31.9,15.4,28.4,10.3,0.0,20.5,20.1,48,90,1.8,-3.4
6,3,2024-11-01,22-339,NOP,,IND,W (+7),0,22:48,.778,.778,0.0,11.4,5.0,11.6,4.2,0.0,0.0,16.1,162,114,13.3,7.6
7,4,2024-11-03,22-341,NOP,,ATL,L (-15),0,30:09,.554,.450,9.7,9.1,9.5,19.5,0.0,0.0,13.7,20.0,124,135,10.9,-4.3
8,5,2024-11-04,22-342,NOP,,POR,L (-18),1,36:49,.667,.667,0.0,11.2,5.4,19.9,2.8,2.4,11.8,20.7,122,123,16.3,2.3
9,6,2024-11-06,22-344,NOP,,CLE,L (-9),1,38:23,.549,.455,6.0,0.0,3.2,16.9,0.0,2.1,0.0,14.5,136,140,13.1,-1.6
10,7,2024-11-08,22-346,NOP,@,ORL,L (-27),1,38:13,.693,.647,0.0,20.9,10.2,19.4,2.6,0.0,0.0,21.9,142,117,24.0,10.0
11,8,2024-11-11,22-349,NOP,,BRK,L (-2),1,35:24,.269,.269,2.9,18.1,10.4,35.7,4.4,0.0,7.1,17.2,93,111,9.4,-4.6
12,9,2024-11-13,22-351,NOP,@,OKC,L (-18),1,31:18,.368,.300,13.1,21.9,17.2,20.9,3.3,3.1,35.5,22.0,71,105,5.1,-5.6
