Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,26-017,NOP,,CHI,W (+12),1,32:41,.167,.167,3.3,10.0,6.6,6.7,2.7,0.0,0.0,7.5,65,106,2.0,-11.0
2,2,2024-10-25,26-019,NOP,@,POR,W (+2),1,29:11,.444,.444,3.4,0.0,1.8,5.6,3.2,3.1,18.2,15.9,78,103,5.0,-6.6
3,3,2024-10-27,26-021,NOP,@,POR,L (-22),1,31:10,.761,.786,7.0,0.0,3.4,5.1,3.2,0.0,20.2,13.2,121,133,8.8,-4.3
4,4,2024-10-29,26-023,NOP,@,GSW,L (-18),1,20:01,.833,.833,0.0,15.6,9.2,0.0,2.5,0.0,25.0,8.8,112,126,4.6,-2.4
5,,2024-10-30,26-024,NOP,@,GSW,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,,2024-11-01,26-026,NOP,,IND,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,,2024-11-03,26-028,NOP,,ATL,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,,2024-11-04,26-029,NOP,,POR,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,2024-11-06,26-031,NOP,,CLE,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,2024-11-08,26-033,NOP,@,ORL,L (-27),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
