Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2024-10-23,20-145,POR,,GSW,L (-36),0,16:57,3,4,.750,0,1,.000,0,0,,1,2,3,0,1,0,0,2,6,5.9,-16
2,,2024-10-25,20-147,POR,,NOP,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2,2024-10-27,20-149,POR,,NOP,W (+22),0,3:43,0,0,,0,0,,0,0,,1,1,2,1,2,0,1,0,0,2.7,-1
4,3,2024-10-28,20-150,POR,@,SAC,L (-13),0,11:04,1,2,.500,0,0,,2,2,1.000,0,1,1,1,1,0,1,1,4,3.6,+6
5,4,2024-10-30,20-152,POR,@,LAC,W (+1),0,7:32,3,4,.750,1,1,1.000,0,1,.000,1,0,1,0,0,0,0,1,7,5.3,+6
6,5,2024-11-01,20-154,POR,,OKC,L (-23),0,22:52,5,9,.556,4,7,.571,0,0,,0,2,2,0,1,1,0,2,14,11.2,-3
7,6,2024-11-02,20-155,POR,@,PHO,L (-6),0,7:27,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,-0.9,-12
8,7,2024-11-04,20-157,POR,@,NOP,W (+18),0,18:39,3,5,.600,0,1,.000,0,1,.000,1,1,2,0,1,0,0,1,6,4.9,+6
9,8,2024-11-07,20-160,POR,@,SAS,L (-13),0,7:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4
10,9,2024-11-08,20-161,POR,@,MIN,L (-25),0,6:58,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,3,1.3,-3
11,10,2024-11-10,20-163,POR,,MEM,L (-45),0,15:20,1,4,.250,0,2,.000,0,0,,3,2,5,0,0,0,2,1,2,-0.1,-15
12,11,2024-11-12,20-165,POR,,MIN,W (+14),0,9:24,0,1,.000,0,1,.000,2,2,1.000,1,1,2,1,0,0,0,0,2,3.0,-1
13,12,2024-11-13,20-166,POR,,MIN,W (+8),0,2:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3
14,13,2024-11-17,20-170,POR,,ATL,W (+4),0,10:05,1,3,.333,1,2,.500,0,0,,2,1,3,0,0,0,1,1,3,1.6,+12
15,,2024-11-20,20-173,POR,@,OKC,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,14,2024-11-22,20-175,POR,@,HOU,L (-28),0,15:31,2,7,.286,1,4,.250,0,0,,2,1,3,0,0,0,3,2,5,-1.2,-5
17,15,2024-11-23,20-176,POR,@,HOU,W (+6),0,5:30,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,-3
18,16,2024-11-25,20-178,POR,@,MEM,L (-25),0,22:23,3,8,.375,0,3,.000,3,4,.750,0,1,1,1,1,1,1,0,9,5.9,-13
19,17,2024-11-27,20-180,POR,@,IND,L (-7),0,3:29,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,+4
20,,2024-11-29,20-182,POR,,SAC,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,18,2024-12-01,20-184,POR,,DAL,L (-6),0,3:26,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,2.3,+4
22,19,2024-12-03,20-186,POR,@,LAC,L (-22),0,13:55,1,3,.333,0,1,.000,1,2,.500,2,0,2,4,0,0,0,1,3,4.7,-4
23,20,2024-12-06,20-189,POR,,UTA,L (-42),0,16:05,1,3,.333,0,2,.000,0,0,,1,1,2,2,0,0,1,1,2,1.3,-11
24,21,2024-12-08,20-191,POR,@,LAL,L (-9),0,2:38,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+9
25,,2024-12-13,20-196,POR,,SAS,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,,2024-12-15,20-198,POR,@,PHO,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,,2024-12-19,20-202,POR,,DEN,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,22,2024-12-21,20-204,POR,@,SAS,L (-20),0,3:21,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+6
29,23,2024-12-23,20-206,POR,@,DAL,L (-24),0,7:58,1,2,.500,0,1,.000,4,4,1.000,0,1,1,0,0,0,1,0,6,4.3,+5
30,,2024-12-26,20-209,POR,,UTA,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,24,2024-12-28,20-211,POR,,DAL,W (+4),0,4:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-8
32,25,2024-12-30,20-213,POR,,PHI,L (-22),0,7:44,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,0,0,0,0,1.7,-3
33,,2025-01-02,20-216,POR,@,LAL,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,,2025-01-04,20-218,POR,@,MIL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
