Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2024-10-24,26-058,SAC,,MIN,L (-2),1,19:36,1,4,.250,0,3,.000,0,0,,0,4,4,0,0,0,0,2,2,0.0,+9
2,2,2024-10-26,26-060,SAC,@,LAL,L (-4),1,26:22,5,9,.556,4,7,.571,0,0,,0,2,2,1,2,0,1,2,14,11.2,-29
3,3,2024-10-28,26-062,SAC,,POR,W (+13),1,32:54,7,12,.583,4,9,.444,0,0,,0,1,1,4,0,3,0,4,18,16.0,+12
4,4,2024-10-29,26-063,SAC,@,UTA,W (+17),1,26:57,6,9,.667,2,5,.400,0,0,,1,4,5,0,2,1,0,1,14,14.3,+6
5,5,2024-11-01,26-066,SAC,@,ATL,W (+8),1,24:20,4,13,.308,2,8,.250,0,0,,1,1,2,4,1,0,1,3,10,5.1,-10
6,,2024-11-02,26-067,SAC,@,TOR,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,,2024-11-04,26-069,SAC,@,MIA,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6,2024-11-06,26-071,SAC,,TOR,W (+15),1,23:34,4,7,.571,1,4,.250,2,2,1.000,1,3,4,2,0,0,2,4,11,7.1,-2
9,7,2024-11-08,26-073,SAC,,LAC,L (-9),1,19:59,2,5,.400,0,3,.000,0,0,,0,2,2,1,0,0,0,2,4,1.8,-11
10,8,2024-11-10,26-075,SAC,@,PHO,W (+9),1,34:42,6,12,.500,5,9,.556,0,0,,1,6,7,4,3,1,2,6,17,15.6,-1
11,9,2024-11-11,26-076,SAC,@,SAS,L (-20),1,23:48,1,7,.143,0,5,.000,0,0,,0,3,3,3,3,0,1,0,2,2.5,-18
12,10,2024-11-13,26-078,SAC,,PHO,W (+23),1,36:33,9,16,.563,2,6,.333,2,5,.400,1,5,6,5,3,0,1,3,22,19.7,+19
13,11,2024-11-15,26-080,SAC,,MIN,L (-4),1,30:56,2,7,.286,0,3,.000,0,0,,0,6,6,4,0,1,1,2,4,3.4,-21
14,12,2024-11-16,26-081,SAC,,UTA,W (+4),1,33:45,6,14,.429,5,12,.417,1,2,.500,0,5,5,2,1,0,3,4,18,9.5,0
15,13,2024-11-18,26-083,SAC,,ATL,L (-1),1,39:12,4,15,.267,1,10,.100,0,0,,0,5,5,3,3,0,2,3,9,3.5,-15
16,14,2024-11-22,26-087,SAC,@,LAC,L (-16),1,29:01,0,5,.000,0,4,.000,0,0,,0,3,3,1,0,2,1,0,0,-1.5,-3
17,15,2024-11-24,26-089,SAC,,BRK,L (-5),1,32:12,4,8,.500,1,5,.200,2,2,1.000,0,3,3,0,0,2,1,4,11,6.7,-4
18,16,2024-11-25,26-090,SAC,,OKC,L (-21),0,10:24,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.9,-9
19,17,2024-11-27,26-092,SAC,@,MIN,W (+11),0,14:14,1,6,.167,1,5,.200,0,0,,0,2,2,1,0,0,3,0,3,-2.5,+9
20,18,2024-11-29,26-094,SAC,@,POR,L (-9),0,6:47,0,1,.000,0,1,.000,1,2,.500,0,0,0,2,1,0,0,0,1,2.3,+2
