Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,,2024-10-22,21-332,MIN,@,LAL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,2024-10-24,21-334,MIN,@,SAC,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2024-10-26,21-336,MIN,,TOR,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,2024-10-29,21-339,MIN,,DAL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,2024-11-01,21-342,MIN,,DEN,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,1,2024-11-02,21-343,MIN,@,SAS,L (-10),0,10:10,.500,.500,0.0,28.6,12.4,0.0,0.0,0.0,20.0,22.7,74,121,0.8,-13.7
7,2,2024-11-04,21-345,MIN,,CHO,W (+21),0,8:25,.568,,0.0,12.7,6.9,0.0,0.0,12.4,53.2,10.2,53,96,0.2,-6.9
8,3,2024-11-07,21-348,MIN,@,CHI,W (+16),0,4:34,,,0.0,26.3,14.6,0.0,0.0,0.0,100.0,9.2,0,123,-1.1,-19.1
9,4,2024-11-08,21-349,MIN,,POR,W (+25),0,12:54,.500,.500,0.0,0.0,0.0,0.0,0.0,5.6,0.0,6.0,105,102,1.3,-4.4
10,,2024-11-10,21-351,MIN,,MIA,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,5,2024-11-12,21-353,MIN,@,POR,L (-14),0,1:46,,,0.0,0.0,0.0,73.4,0.0,0.0,,0.0,235,133,0.3,6.3
12,6,2024-11-13,21-354,MIN,@,POR,L (-8),0,3:59,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,104,117,0.2,-12.2
13,,2024-11-15,21-356,MIN,@,SAC,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,,2024-11-17,21-358,MIN,,PHO,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,,2024-11-21,21-362,MIN,@,TOR,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,7,2024-11-24,21-365,MIN,@,BOS,L (-2),0,1:22,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,0.0,-5.6
17,,2024-11-26,22-001,MIN,,HOU,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,,2024-11-27,22-002,MIN,,SAC,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,,2024-11-29,22-004,MIN,,LAC,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,8,2024-12-02,22-007,MIN,,LAL,W (+29),0,7:58,.500,.500,0.0,26.8,14.7,17.2,6.4,0.0,0.0,11.7,120,73,2.9,7.1
21,9,2024-12-04,22-009,MIN,@,LAC,W (+28),0,20:53,.781,.786,5.3,30.4,19.2,23.4,2.3,5.3,10.7,19.8,144,75,14.5,12.8
22,10,2024-12-06,22-011,MIN,@,GSW,W (+17),0,4:59,.000,.000,0.0,0.0,0.0,0.0,9.5,0.0,50.0,16.7,0,79,-0.7,-12.7
23,11,2024-12-08,22-013,MIN,@,GSW,L (-8),0,4:33,1.500,1.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,300,129,2.3,11.2
24,,2024-12-13,22-018,MIN,,LAL,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,12,2024-12-15,22-020,MIN,@,SAS,W (+14),0,3:00,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,200,104,1.7,8.5
26,13,2024-12-19,22-024,MIN,,NYK,L (-26),0,10:34,.688,.688,19.3,0.0,9.7,24.8,13.5,8.7,0.0,33.7,138,106,13.2,29.6
27,14,2024-12-21,22-026,MIN,,GSW,L (-10),0,2:13,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,0.0,-7.0
28,15,2024-12-23,22-028,MIN,@,ATL,L (-13),0,13:09,.340,.200,15.2,22.1,18.0,31.0,7.4,0.0,0.0,18.2,118,106,6.2,5.2
29,16,2024-12-25,22-030,MIN,@,DAL,W (+6),0,5:12,.333,.333,0.0,37.7,20.7,0.0,0.0,21.0,0.0,27.2,69,92,1.6,-3.1
30,17,2024-12-27,22-032,MIN,@,HOU,W (+1),0,5:49,1.500,1.500,0.0,0.0,0.0,24.5,8.6,0.0,0.0,7.8,283,108,4.0,25.1
31,18,2024-12-29,22-034,MIN,,SAS,W (+2),0,11:26,.625,.625,0.0,36.5,17.3,12.1,0.0,0.0,0.0,14.2,143,111,4.1,3.8
32,19,2024-12-31,22-036,MIN,@,OKC,L (-8),0,9:44,.750,.750,0.0,0.0,0.0,20.4,0.0,0.0,0.0,18.2,158,122,5.1,8.5
