Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,20-338,TOR,,CLE,L (-30),1,29:16,.542,.462,3.9,5.1,4.4,5.9,0.0,5.8,0.0,20.6,128,139,12.0,0.4
2,2,2024-10-25,20-340,TOR,,PHI,W (+8),1,23:58,.424,.389,0.0,4.4,2.4,0.0,2.0,0.0,17.5,18.6,85,112,-0.2,-14.5
3,3,2024-10-26,20-341,TOR,@,MIN,L (-11),1,29:31,.722,.688,0.0,3.8,1.9,12.3,1.6,0.0,5.5,25.7,136,118,18.3,10.1
4,4,2024-10-28,20-343,TOR,,DEN,L (-2),1,36:39,.524,.462,2.6,0.0,1.4,13.8,0.0,1.9,0.0,15.5,130,123,11.3,0.5
5,5,2024-10-30,20-345,TOR,@,CHO,L (-5),1,35:38,.731,.706,3.6,3.2,3.4,3.6,3.9,0.0,12.8,26.8,129,133,21.0,-1.5
6,6,2024-11-01,20-347,TOR,,LAL,L (-6),1,31:35,.596,.596,6.2,20.0,12.2,14.1,1.5,0.0,3.7,33.2,122,126,22.2,6.1
7,7,2024-11-02,20-348,TOR,,SAC,W (+3),1,37:32,.548,.441,0.0,14.4,7.4,7.5,2.5,0.0,13.0,25.5,104,114,14.4,-3.0
8,8,2024-11-04,20-350,TOR,@,DEN,L (-2),1,35:41,.623,.600,0.0,6.6,3.2,20.0,3.9,5.2,16.1,26.8,109,116,20.5,7.2
9,9,2024-11-06,20-352,TOR,@,SAC,L (-15),1,23:53,.322,.300,5.0,14.7,9.9,10.9,0.0,0.0,0.0,20.5,83,132,2.2,-13.8
10,10,2024-11-09,20-355,TOR,@,LAC,L (-2),1,34:01,.545,.500,0.0,0.0,0.0,8.6,1.4,0.0,0.0,17.0,118,114,10.2,-0.4
11,11,2024-11-10,20-356,TOR,@,LAL,L (-20),1,32:48,.643,.600,0.0,3.9,2.0,14.8,0.0,0.0,8.4,15.9,132,139,9.6,-0.9
12,12,2024-11-12,20-358,TOR,@,MIL,L (-14),1,38:01,.592,.450,2.4,10.3,6.3,17.9,1.3,0.0,10.0,32.5,122,106,21.6,7.8
13,13,2024-11-15,20-361,TOR,,DET,L (-4),1,35:13,.398,.265,0.0,13.6,6.3,0.0,0.0,0.0,13.0,25.9,78,103,3.8,-10.2
14,14,2024-11-16,20-362,TOR,@,BOS,L (-3),1,37:08,.349,.292,3.3,3.2,3.2,15.6,0.0,0.0,7.2,17.0,98,137,4.9,-8.9
