Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,23-083,TOR,,CLE,L (-30),1,25:51,.286,.214,13.3,17.4,15.1,30.5,0.0,0.0,11.3,28.0,83,141,2.5,-14.6
2,2,2024-10-25,23-085,TOR,,PHI,W (+8),1,36:19,.807,.727,7.3,8.6,8.1,21.6,2.6,2.8,19.3,22.2,141,109,24.7,8.4
3,3,2024-10-26,23-086,TOR,@,MIN,L (-11),1,36:49,.503,.500,8.9,15.2,12.0,26.7,1.3,0.0,23.2,29.2,90,116,11.1,-3.7
4,4,2024-10-28,23-088,TOR,,DEN,L (-2),1,35:18,.506,.500,5.5,29.4,17.0,38.1,6.8,2.0,16.2,27.9,105,99,22.5,12.8
5,,2024-10-30,23-090,TOR,@,CHO,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,,2024-11-01,23-092,TOR,,LAL,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,,2024-11-02,23-093,TOR,,SAC,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,,2024-11-04,23-095,TOR,@,DEN,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,2024-11-06,23-097,TOR,@,SAC,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,2024-11-09,23-100,TOR,@,LAC,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,,2024-11-10,23-101,TOR,@,LAL,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,2024-11-12,23-103,TOR,@,MIL,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,2024-11-15,23-106,TOR,,DET,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,2024-11-16,23-107,TOR,@,BOS,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,,2024-11-18,23-109,TOR,,IND,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,5,2024-11-21,23-112,TOR,,MIN,W (+5),1,27:19,.623,.545,0.0,12.3,6.4,37.4,1.8,0.0,12.8,25.9,125,111,14.2,7.4
17,6,2024-11-24,23-115,TOR,@,CLE,L (-14),1,34:05,.467,.393,2.6,16.9,9.5,32.9,4.2,2.5,4.9,23.2,116,113,17.9,8.0
18,7,2024-11-25,23-116,TOR,@,DET,L (-2),1,36:32,.550,.519,16.7,27.9,20.9,36.4,1.4,3.4,3.4,32.4,135,109,29.8,19.5
19,8,2024-11-27,23-118,TOR,@,NOP,W (+26),1,31:39,.356,.348,12.4,24.3,18.4,29.2,0.0,2.6,17.3,37.7,83,92,8.3,-11.1
20,9,2024-11-29,23-120,TOR,@,MIA,L (-10),1,38:15,.680,.633,3.7,25.1,15.9,38.1,1.3,3.1,22.1,26.7,122,120,23.0,6.9
21,10,2024-12-01,23-122,TOR,,MIA,W (+3),1,35:08,.599,.588,3.2,25.1,14.9,35.4,0.0,0.0,17.2,28.1,114,115,18.8,3.3
22,11,2024-12-03,23-124,TOR,,IND,W (+11),1,36:21,.744,.725,0.0,17.6,10.4,44.3,1.2,2.4,22.9,35.1,121,105,27.0,9.1
