Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
35,30,2025-01-03,29-080,TOR,,ORL,L (-9),1,33:30,.938,.917,7.7,13.6,10.9,12.9,1.6,4.1,18.4,24.2,146,119,22.1,7.5
36,31,2025-01-06,29-083,TOR,,MIL,L (-24),1,31:24,.636,.667,0.0,33.4,13.2,4.8,1.5,4.0,9.6,13.8,109,124,10.8,-2.9
37,32,2025-01-08,29-085,TOR,@,NYK,L (-14),1,30:10,.667,.667,8.8,31.8,20.9,15.1,1.7,0.0,40.0,15.8,92,116,7.1,-5.7
38,33,2025-01-09,29-086,TOR,@,CLE,L (-6),1,33:48,.723,.800,12.2,12.9,12.6,20.5,4.5,3.2,0.0,15.5,164,131,22.4,10.5
39,34,2025-01-11,29-088,TOR,@,DET,L (-9),1,33:43,.340,.400,13.2,26.9,18.8,12.4,4.3,2.8,7.8,15.7,94,115,10.2,-4.6
40,35,2025-01-13,29-090,TOR,,GSW,W (+3),1,34:41,.547,.545,15.0,25.2,20.0,8.5,0.0,3.3,14.4,17.9,113,106,12.1,-3.3
41,36,2025-01-15,29-092,TOR,,BOS,W (+13),1,30:44,1.000,1.000,10.4,22.3,17.0,9.6,0.0,3.5,0.0,11.7,206,103,20.2,11.4
42,37,2025-01-17,29-094,TOR,@,MIL,L (-18),1,22:29,.545,.545,18.6,31.2,24.5,14.1,2.1,4.3,15.4,24.0,107,122,10.4,-2.6
43,38,2025-01-21,29-098,TOR,,ORL,W (+16),1,19:17,.667,.667,6.4,9.8,8.3,0.0,0.0,4.6,14.3,17.9,108,104,4.0,-10.5
44,39,2025-01-23,29-100,TOR,@,ATL,W (+3),1,28:08,.751,.700,15.5,24.4,20.5,24.3,3.3,6.8,20.9,21.9,133,106,18.6,7.8
45,40,2025-01-25,29-102,TOR,@,ATL,W (+23),1,27:24,.699,.667,8.0,24.5,16.8,15.0,4.8,3.7,23.7,12.1,119,78,13.7,7.3
46,41,2025-01-27,29-104,TOR,,NOP,W (+9),1,31:55,.706,.714,14.2,28.8,21.1,26.9,0.0,7.4,6.3,19.4,143,94,24.0,12.0
47,42,2025-01-29,29-106,TOR,@,WAS,W (+24),1,26:35,.545,.545,4.5,32.4,18.3,34.8,3.6,0.0,8.3,20.0,117,76,13.5,8.5
48,43,2025-01-31,29-108,TOR,,CHI,L (-16),1,33:53,.500,.500,2.8,24.6,13.3,25.5,0.0,14.5,11.1,11.5,111,115,12.6,0.7
49,44,2025-02-02,29-110,TOR,,LAC,W (+7),1,30:59,.506,.444,16.3,20.2,18.4,12.3,0.0,2.6,28.8,20.3,97,117,7.1,-9.7
50,45,2025-02-04,29-112,TOR,,NYK,L (-6),1,14:49,.563,.500,18.0,0.0,8.4,17.7,3.5,0.0,0.0,13.8,150,130,6.4,2.0
51,,2025-02-05,29-113,TOR,,MEM,L (-31),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,,2025-02-07,29-115,TOR,@,OKC,L (-12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
53,,2025-02-09,29-117,TOR,@,HOU,L (-7),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
54,,2025-02-11,29-119,TOR,@,PHI,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,,2025-02-12,29-120,TOR,,CLE,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,2025-02-21,29-129,TOR,,MIA,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,,2025-02-23,29-131,TOR,,PHO,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,,2025-02-25,29-133,TOR,,BOS,L (-10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
59,46,2025-02-26,29-134,TOR,@,IND,L (-20),1,24:22,.512,.500,4.1,23.9,12.2,13.5,0.0,0.0,0.0,16.7,115,113,8.5,0.8
60,47,2025-02-28,29-136,TOR,@,CHI,L (-10),1,22:24,.714,.714,4.6,15.8,9.9,22.8,4.3,0.0,30.0,18.4,103,106,9.4,2.9
61,48,2025-03-02,29-138,TOR,@,ORL,W (+2),1,26:09,.656,.600,27.5,26.2,26.9,21.2,2.0,4.0,7.6,22.4,144,108,17.5,9.2
62,49,2025-03-04,29-140,TOR,@,ORL,W (+1),1,23:37,.833,.750,9.9,24.2,17.1,15.8,4.1,4.3,0.0,18.0,183,106,18.8,11.9
63,,2025-03-07,29-143,TOR,,UTA,W (+9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
64,50,2025-03-08,29-144,TOR,,WAS,L (-1),1,24:12,.733,.692,7.9,12.1,10.0,44.8,4.1,0.0,12.3,26.3,145,117,19.7,11.5
