Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,27-219,LAC,,PHO,L (-3),1,33:49,.636,.615,3.1,29.9,15.2,16.0,0.0,0.0,15.4,24.1,112,108,13.7,0.8
2,2,2024-10-26,27-222,LAC,@,DEN,W (+5),1,39:04,.655,.647,12.9,31.4,22.8,18.6,0.0,2.4,14.1,24.2,123,108,21.1,4.4
3,3,2024-10-27,27-223,LAC,@,GSW,W (+8),1,37:31,.554,.526,16.3,32.0,24.2,26.3,2.5,2.8,16.2,26.8,113,94,23.6,7.5
4,4,2024-10-30,27-226,LAC,,POR,L (-1),1,31:14,.311,.286,12.8,25.6,19.2,4.1,1.6,5.2,0.0,13.2,93,105,7.0,-7.3
5,5,2024-10-31,27-227,LAC,,PHO,L (-6),1,35:32,.902,.900,14.7,23.1,18.6,4.1,1.4,0.0,14.1,16.5,159,130,23.1,3.8
6,6,2024-11-02,27-229,LAC,,OKC,L (-13),1,28:24,.369,.400,10.6,35.4,22.3,0.0,1.7,3.8,7.6,19.8,77,103,6.7,-5.6
7,7,2024-11-04,27-231,LAC,,SAS,W (+9),1,36:44,.443,.353,26.7,9.8,19.1,15.8,0.0,0.0,17.2,27.9,109,120,13.0,-9.0
8,8,2024-11-06,27-233,LAC,,PHI,W (+12),1,33:17,.794,.778,9.6,32.6,21.3,14.0,1.6,0.0,9.6,15.2,155,109,16.7,4.8
9,9,2024-11-08,27-235,LAC,@,SAC,W (+9),1,36:37,.658,.667,21.8,25.6,23.7,23.3,0.0,5.0,9.2,12.7,152,100,18.7,8.6
10,10,2024-11-09,27-236,LAC,,TOR,W (+2),1,38:20,.583,.583,6.4,24.1,16.5,4.8,2.6,6.5,7.7,15.6,115,97,15.4,1.8
11,11,2024-11-11,27-238,LAC,@,OKC,L (-6),1,34:03,.751,.750,16.1,34.4,26.0,0.0,0.0,9.4,21.5,22.5,120,128,19.9,0.1
12,12,2024-11-13,27-240,LAC,@,HOU,L (-8),1,27:27,.450,.500,6.9,14.0,10.4,5.6,1.8,3.1,0.0,13.5,101,112,7.4,-4.0
13,13,2024-11-15,27-242,LAC,@,HOU,L (-21),1,29:42,.381,.286,9.3,27.5,18.0,0.0,0.0,3.2,20.2,13.4,79,120,3.5,-10.1
14,14,2024-11-17,27-244,LAC,,UTA,W (+11),1,32:47,.615,.647,19.1,20.3,19.6,9.8,0.0,7.5,21.9,30.3,104,113,16.0,-5.0
15,15,2024-11-18,27-245,LAC,,GSW,W (+3),1,36:27,.450,.375,3.2,43.9,25.2,17.0,2.6,3.3,10.1,11.8,103,89,13.2,2.1
16,16,2024-11-20,27-247,LAC,,ORL,W (+11),1,30:44,.666,.727,33.8,17.4,25.7,18.4,1.6,0.0,23.9,23.5,117,100,16.8,4.0
17,17,2024-11-22,27-249,LAC,,SAC,W (+16),1,30:49,.625,.625,12.2,33.6,22.9,20.0,0.0,3.2,33.3,16.5,100,89,10.4,-0.6
18,18,2024-11-24,27-251,LAC,@,PHI,W (+26),1,25:22,.766,.800,18.9,36.2,29.5,23.8,0.0,4.0,16.1,21.6,140,99,18.1,9.3
19,19,2024-11-25,27-252,LAC,@,BOS,L (-32),1,28:55,.730,.786,10.2,27.7,18.2,8.0,0.0,4.5,6.0,25.4,137,129,21.0,9.2
20,20,2024-11-27,27-254,LAC,@,WAS,W (+25),1,23:44,.818,.818,19.3,53.9,37.2,7.5,0.0,3.9,8.3,20.9,154,90,20.7,8.8
21,21,2024-11-29,27-256,LAC,@,MIN,L (-1),1,33:45,.889,.889,12.4,30.5,21.0,5.8,1.5,0.0,10.0,13.6,162,99,17.9,5.4
22,22,2024-12-01,27-258,LAC,,DEN,W (+4),1,35:07,.268,.222,9.3,18.5,13.5,17.0,0.0,0.0,21.1,16.7,80,125,2.6,-11.5
23,23,2024-12-03,27-260,LAC,,POR,W (+22),1,28:23,.450,.500,23.3,29.0,26.4,8.4,0.0,6.6,10.1,15.7,118,114,9.2,-5.6
24,24,2024-12-04,27-261,LAC,,MIN,L (-28),1,26:29,.500,.500,10.3,29.5,18.9,7.1,0.0,0.0,20.0,8.1,103,111,5.9,-2.9
25,25,2024-12-08,27-265,LAC,,HOU,L (-11),1,36:34,.626,.600,8.8,31.1,19.0,4.5,0.0,6.4,0.0,20.6,134,121,19.8,2.5
