Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
1,1,2024-10-23,28-095,BRK,@,ATL,L (-4),1,24:12,.750,.750,8.8,13.8,11.3,46.6,0.0,3.8,60.0,16.4,95,118,5.0,-4.8
2,2,2024-10-25,28-097,BRK,@,ORL,L (-15),1,23:54,.518,.400,0.0,35.4,15.9,19.4,2.0,4.5,37.2,19.4,77,113,3.5,-7.5
3,3,2024-10-27,28-099,BRK,,MIL,W (+13),1,23:47,.333,.333,8.4,19.2,13.5,32.7,2.1,0.0,40.0,8.9,105,104,4.5,-2.8
4,,2024-10-29,28-101,BRK,,DEN,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,4,2024-10-30,28-102,BRK,@,MEM,W (+13),1,24:31,.800,.800,11.5,15.5,13.6,17.7,2.0,0.0,28.6,12.5,130,106,7.5,-1.3
6,5,2024-11-01,28-104,BRK,,CHI,W (+8),1,25:34,.800,.800,0.0,32.0,16.7,49.8,0.0,8.5,37.5,13.6,130,108,13.4,5.6
7,6,2024-11-03,28-106,BRK,,DET,L (-14),1,24:28,.500,.500,0.0,36.8,15.9,41.9,2.1,0.0,42.9,13.9,85,107,5.2,-4.3
8,,2024-11-04,28-107,BRK,,MEM,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,7,2024-11-08,28-111,BRK,@,BOS,L (-4),0,27:17,.667,.667,4.1,22.6,13.0,46.8,1.9,0.0,33.3,14.6,113,103,10.8,5.1
10,,2024-11-09,28-112,BRK,@,CLE,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,8,2024-11-11,28-114,BRK,@,NOP,W (+2),0,22:18,.600,.600,4.8,18.7,11.8,87.4,4.6,0.0,37.5,15.7,133,104,11.8,10.5
12,,2024-11-13,28-116,BRK,,BOS,L (-25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,9,2024-11-15,28-118,BRK,@,NYK,L (-2),1,24:43,.400,.400,4.1,33.3,16.6,27.7,2.0,0.0,0.0,8.8,132,124,7.9,-2.4
14,10,2024-11-17,28-120,BRK,@,NYK,L (-10),1,22:07,.000,.000,0.0,22.8,10.6,54.3,0.0,4.5,50.0,13.3,70,123,1.2,-9.7
15,11,2024-11-19,28-122,BRK,,CHO,W (+1),1,25:48,.625,.625,18.2,23.9,20.9,28.4,3.8,4.1,27.3,18.9,120,109,13.1,2.1
16,12,2024-11-22,28-125,BRK,@,PHI,L (-15),1,26:13,.250,.250,5.7,13.1,9.9,19.7,0.0,3.7,33.3,10.9,77,123,2.7,-8.2
17,13,2024-11-24,28-127,BRK,@,SAC,W (+5),1,26:49,.667,.667,4.6,9.9,7.2,27.6,1.9,3.4,40.0,8.9,124,111,6.4,-1.1
18,,2024-11-25,28-128,BRK,@,GSW,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,14,2024-11-27,28-130,BRK,@,PHO,W (+10),1,27:20,.875,.875,4.3,43.9,21.7,44.3,1.7,0.0,20.0,16.0,157,114,17.3,6.9
20,15,2024-11-29,28-132,BRK,,ORL,L (-23),1,26:22,.694,1.000,0.0,31.1,17.0,42.4,0.0,0.0,51.0,10.4,111,126,6.5,-3.4
21,16,2024-12-01,28-134,BRK,,ORL,L (-8),0,11:39,.000,.000,9.0,10.6,9.7,68.7,4.3,0.0,50.0,7.5,95,100,2.6,2.2
22,,2024-12-02,28-135,BRK,@,CHI,L (-26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,17,2024-12-04,28-137,BRK,,IND,W (+9),0,20:42,.902,1.000,5.7,33.9,19.8,74.4,4.8,16.6,0.0,8.3,205,76,18.2,28.4
24,18,2024-12-08,28-141,BRK,,MIL,L (-5),0,17:36,,,0.0,31.5,13.4,6.7,0.0,0.0,100.0,5.4,30,132,-1.2,-15.9
25,19,2024-12-13,28-146,BRK,@,MEM,L (-16),0,21:10,.333,.333,0.0,20.2,10.1,45.7,0.0,3.6,40.0,9.6,107,127,5.0,-4.2
26,20,2024-12-16,28-149,BRK,,CLE,L (-29),1,30:49,.635,.571,0.0,16.4,8.1,44.9,3.2,0.0,43.2,19.0,92,130,9.5,-2.7
27,21,2024-12-19,28-152,BRK,@,TOR,W (+7),1,32:24,.581,.556,3.8,12.3,8.5,40.5,0.0,0.0,32.6,20.1,98,107,8.3,-3.1
28,22,2024-12-21,28-154,BRK,,UTA,L (-11),1,29:19,.550,.455,6.4,14.9,10.3,54.9,3.3,0.0,30.5,27.2,98,103,14.1,4.4
