Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
32,31,2024-12-30,35-126,LAC,@,NOP,W (+3),1,35:59,.700,.607,0.0,8.3,3.6,16.2,1.4,0.0,26.6,30.5,110,121,15.0,-2.2
33,32,2024-12-31,35-127,LAC,@,SAS,L (-36),1,25:28,.623,.545,3.6,8.2,5.7,9.2,1.9,3.2,26.8,32.3,91,126,9.2,-0.7
34,,2025-01-02,35-129,LAC,@,OKC,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,33,2025-01-04,35-131,LAC,,ATL,W (+26),1,29:24,.465,.389,0.0,6.7,3.6,50.9,3.0,0.0,27.1,20.0,109,98,12.8,2.2
36,34,2025-01-06,35-133,LAC,@,MIN,L (-2),1,37:25,.455,.432,4.9,14.8,9.9,38.4,2.7,4.8,14.2,32.0,96,108,15.6,2.9
37,35,2025-01-08,35-135,LAC,@,DEN,L (-23),1,27:23,.465,.400,0.0,13.8,6.2,33.0,0.0,3.2,22.5,35.5,81,131,6.5,-8.9
38,36,2025-01-13,35-140,LAC,,MIA,W (+11),1,36:56,.727,.706,0.0,13.0,6.7,42.9,1.3,3.9,18.3,26.0,127,102,23.8,11.8
39,37,2025-01-15,35-142,LAC,,BRK,W (+59),1,23:00,.831,.750,0.0,22.8,14.7,75.3,4.3,0.0,7.3,26.3,175,62,26.5,30.2
40,38,2025-01-16,35-143,LAC,@,POR,W (+29),1,28:53,.535,.469,5.4,3.0,3.8,30.8,1.7,0.0,14.5,32.0,112,98,13.8,-0.1
41,39,2025-01-19,35-146,LAC,,LAL,W (+14),1,39:47,.517,.474,3.1,11.3,6.8,37.6,1.3,0.0,19.7,28.2,109,113,14.9,-0.7
42,40,2025-01-20,35-147,LAC,,CHI,L (-13),1,35:57,.453,.382,0.0,14.2,7.1,44.0,1.4,2.8,21.0,28.5,88,116,11.5,-0.6
43,,2025-01-22,35-149,LAC,,BOS,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,41,2025-01-23,35-150,LAC,,WAS,W (+17),1,32:27,.634,.389,3.2,28.1,17.1,54.1,1.5,3.1,30.9,25.2,116,86,19.5,5.8
45,42,2025-01-25,35-152,LAC,,MIL,W (+10),1,35:28,.683,.583,2.8,13.5,7.6,43.9,1.3,0.0,3.3,35.2,150,119,35.4,18.8
46,43,2025-01-27,35-154,LAC,@,PHO,L (-2),1,37:00,.611,.559,0.0,18.1,9.6,40.6,2.8,3.4,23.4,31.1,110,116,18.0,4.0
47,44,2025-01-29,35-156,LAC,@,SAS,W (+12),1,36:47,.581,.567,0.0,8.3,4.5,36.9,4.0,2.9,24.9,26.6,112,112,18.0,4.7
48,45,2025-01-31,35-158,LAC,@,CHO,W (+8),1,37:23,.493,.375,0.0,13.1,7.4,33.0,1.3,0.0,29.7,24.1,95,110,9.5,-7.3
49,46,2025-02-02,35-160,LAC,@,TOR,L (-7),1,36:41,.522,.400,5.7,10.3,7.8,28.8,2.8,2.2,7.7,31.7,119,121,20.5,4.7
50,47,2025-02-04,35-162,LAC,,LAL,L (-25),1,29:45,.263,.167,3.2,9.0,5.6,47.2,3.4,0.0,7.0,21.5,84,128,6.8,-7.8
51,48,2025-02-06,35-164,LAC,,IND,L (-7),1,37:45,.679,.643,2.8,13.0,8.1,39.6,1.3,0.0,19.8,22.4,128,120,20.0,6.5
52,49,2025-02-08,35-166,LAC,,UTA,W (+20),1,37:56,.534,.444,0.0,6.2,3.4,51.0,2.5,0.0,18.9,29.9,117,112,21.9,3.5
53,50,2025-02-12,35-170,LAC,,MEM,W (+14),1,35:03,.455,.389,3.1,22.8,12.7,35.3,1.3,2.6,20.2,28.3,99,110,14.3,-2.8
54,51,2025-02-13,35-171,LAC,@,UTA,W (+4),1,49:16,.625,.553,2.1,24.8,12.0,24.8,3.1,6.5,10.5,25.3,126,107,28.4,7.9
55,52,2025-02-20,35-178,LAC,@,MIL,L (-6),1,38:47,.498,.429,5.6,9.3,7.4,31.8,1.3,3.3,17.2,32.6,101,123,15.1,-5.0
56,53,2025-02-23,35-181,LAC,@,IND,L (-18),1,35:14,.740,.706,0.0,28.0,12.2,58.2,4.1,5.7,19.3,32.0,126,118,30.7,19.3
57,54,2025-02-24,35-182,LAC,@,DET,L (-9),1,39:03,.353,.295,7.0,27.0,15.7,19.9,1.2,0.0,21.5,34.1,71,107,4.9,-9.1
58,55,2025-02-26,35-184,LAC,@,CHI,W (+5),1,36:00,.676,.625,3.6,2.8,3.1,25.0,1.4,2.6,21.3,35.0,115,126,19.7,-0.6
59,56,2025-02-28,35-186,LAC,@,LAL,L (-4),1,39:03,.359,.250,5.6,15.8,10.4,33.7,3.9,0.0,19.3,33.4,84,110,10.4,-4.1
60,57,2025-03-02,35-188,LAC,@,LAL,L (-6),1,38:16,.412,.357,0.0,6.1,3.1,30.4,2.7,0.0,16.0,21.9,92,118,8.0,-4.6
61,58,2025-03-04,35-190,LAC,@,PHO,L (-2),1,37:36,.557,.429,0.0,20.7,10.4,52.3,2.7,0.0,5.0,24.9,134,125,25.3,9.4
62,59,2025-03-05,35-191,LAC,,DET,W (+8),1,38:27,.762,.708,0.0,15.6,7.5,23.5,1.3,2.4,13.2,46.5,138,119,37.8,11.6
63,60,2025-03-07,35-193,LAC,,NYK,W (+10),1,36:10,.563,.475,2.8,5.1,4.0,33.5,0.0,4.7,14.3,34.2,109,105,18.6,6.5
64,61,2025-03-09,35-195,LAC,,SAC,W (+1),1,43:35,.644,.605,0.0,25.5,12.7,43.4,0.0,0.0,18.2,32.8,116,116,24.3,5.8
