Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
16,,2024-11-20,31-179,LAC,,ORL,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,2024-11-22,31-181,LAC,,SAC,W (+16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,,2024-11-24,31-183,LAC,@,PHI,W (+26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,,2024-11-25,31-184,LAC,@,BOS,L (-32),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,,2024-11-27,31-186,LAC,@,WAS,W (+25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,,2024-11-29,31-188,LAC,@,MIN,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,16,2024-12-01,31-190,LAC,,DEN,W (+4),1,24:31,.729,.676,0.0,0.0,0.0,7.7,1.9,0.0,5.0,34.1,140,124,20.4,11.3
23,17,2024-12-03,31-192,LAC,,POR,W (+22),1,25:15,.919,.900,6.6,16.3,11.9,36.4,0.0,0.0,15.5,34.5,160,121,25.2,17.2
24,,2024-12-04,31-193,LAC,,MIN,L (-28),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,18,2024-12-08,31-197,LAC,,HOU,L (-11),1,34:54,.403,.306,0.0,14.5,6.6,16.1,2.9,0.0,8.7,29.7,85,122,8.8,-7.0
26,19,2024-12-13,31-202,LAC,@,DEN,L (-22),1,29:59,.538,.536,0.0,15.5,6.2,23.4,0.0,0.0,6.3,23.1,105,123,9.7,-2.6
27,20,2024-12-16,31-205,LAC,,UTA,W (+37),1,28:28,.906,.906,0.0,15.3,8.9,5.9,1.6,0.0,5.9,25.6,159,106,23.3,8.5
28,21,2024-12-19,31-208,LAC,@,DAL,W (+23),1,37:34,.684,.632,3.2,16.3,10.3,20.5,3.9,0.0,8.6,27.6,132,92,25.9,9.7
29,22,2024-12-21,31-210,LAC,@,DAL,L (-16),1,41:35,.530,.432,2.9,10.7,7.0,9.3,1.2,2.2,3.6,29.4,112,120,18.2,1.3
30,23,2024-12-23,31-212,LAC,@,MEM,W (+4),1,36:40,.628,.600,0.0,6.9,3.6,9.1,2.4,0.0,14.8,28.5,111,108,16.9,3.6
31,24,2024-12-27,31-216,LAC,,GSW,W (+10),1,40:11,.597,.550,0.0,6.9,4.2,4.3,2.5,2.1,15.5,29.4,101,99,14.7,-0.9
32,25,2024-12-30,31-219,LAC,@,NOP,W (+3),1,40:09,.590,.556,2.8,7.5,4.8,9.4,2.5,0.0,6.3,32.9,121,119,23.2,2.5
33,26,2024-12-31,31-220,LAC,@,SAS,L (-36),1,26:20,.545,.458,0.0,19.8,9.2,16.1,3.8,0.0,6.8,24.7,108,119,12.1,5.6
34,27,2025-01-02,31-222,LAC,@,OKC,L (-18),1,27:35,.227,.091,0.0,4.5,2.2,9.6,0.0,0.0,31.3,30.8,41,123,-7.6,-27.2
35,28,2025-01-04,31-224,LAC,,ATL,W (+26),1,29:12,.625,.625,0.0,13.4,7.2,4.1,3.0,0.0,11.1,24.6,102,96,13.9,1.0
36,29,2025-01-06,31-226,LAC,@,MIN,L (-2),1,38:18,.584,.471,4.8,9.6,7.2,4.4,1.3,0.0,12.3,27.1,112,117,16.4,-1.0
37,30,2025-01-08,31-228,LAC,@,DEN,L (-23),1,28:19,.660,.588,0.0,17.8,8.0,10.3,0.0,0.0,0.0,35.1,137,133,21.2,8.5
38,31,2025-01-13,31-233,LAC,,MIA,W (+11),1,35:58,.853,.853,0.0,16.0,8.3,4.6,4.0,0.0,0.0,20.7,158,96,26.6,14.5
39,32,2025-01-15,31-235,LAC,,BRK,W (+59),1,22:03,.827,.850,0.0,4.0,2.6,15.7,6.7,0.0,21.6,27.9,119,66,13.9,11.6
40,33,2025-01-16,31-236,LAC,@,POR,W (+29),1,26:28,.721,.708,5.9,13.0,10.4,17.4,0.0,0.0,5.9,28.5,146,98,18.8,9.0
41,34,2025-01-19,31-239,LAC,,LAL,W (+14),1,37:18,.615,.588,0.0,16.1,7.2,3.6,4.1,0.0,10.1,23.7,114,106,16.6,1.4
42,35,2025-01-20,31-240,LAC,,CHI,L (-13),1,38:01,.538,.477,0.0,5.4,2.7,9.9,1.3,0.0,10.7,31.8,99,122,14.4,-0.9
43,,2025-01-22,31-242,LAC,,BOS,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,36,2025-01-23,31-243,LAC,,WAS,W (+17),1,32:24,.583,.556,3.2,5.1,4.3,16.7,4.4,0.0,17.5,29.8,99,93,14.6,0.9
45,37,2025-01-25,31-245,LAC,,MIL,W (+10),1,36:23,.622,.543,5.4,13.2,8.9,0.0,0.0,6.0,3.6,31.2,130,117,23.1,5.2
46,38,2025-01-27,31-247,LAC,@,PHO,L (-2),1,37:53,.710,.679,0.0,14.7,7.8,8.2,5.4,0.0,5.8,20.4,140,112,21.1,7.4
47,39,2025-01-29,31-249,LAC,@,SAS,W (+12),1,37:06,.765,.700,0.0,22.0,11.9,3.6,0.0,0.0,10.2,21.5,149,121,20.8,2.6
48,40,2025-01-31,31-251,LAC,@,CHO,W (+8),1,35:40,.747,.800,3.5,5.5,4.6,18.4,2.8,0.0,5.2,23.8,145,109,23.2,8.2
49,,2025-02-02,31-253,LAC,@,TOR,L (-7),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
50,41,2025-02-04,31-255,LAC,,LAL,L (-25),1,30:37,.597,.567,0.0,8.7,3.6,20.4,0.0,3.6,5.6,25.9,112,134,14.3,1.3
51,42,2025-02-06,31-257,LAC,,IND,L (-7),1,36:16,.495,.500,0.0,10.8,5.6,13.1,0.0,0.0,8.3,27.9,98,124,10.1,-4.9
52,43,2025-02-08,31-259,LAC,,UTA,W (+20),1,35:57,.630,.556,0.0,3.3,1.8,10.3,1.3,0.0,8.8,26.9,121,116,18.0,-1.9
53,44,2025-02-12,31-263,LAC,,MEM,W (+14),1,33:13,.571,.536,3.3,13.8,8.4,7.8,2.7,0.0,11.3,21.4,112,110,13.1,-3.2
54,45,2025-02-13,31-264,LAC,@,UTA,W (+4),1,45:44,.646,.596,2.3,5.9,3.9,4.8,1.1,0.0,8.6,33.0,122,119,26.0,3.4
55,,2025-02-20,31-271,LAC,@,MIL,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,2025-02-23,31-274,LAC,@,IND,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,,2025-02-24,31-275,LAC,@,DET,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,,2025-02-26,31-277,LAC,@,CHI,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,,2025-02-28,31-279,LAC,@,LAL,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,46,2025-03-02,31-281,LAC,@,LAL,L (-6),1,8:47,.340,.200,0.0,13.3,6.7,16.8,5.9,0.0,0.0,29.9,87,109,2.9,-1.8
61,,2025-03-04,31-283,LAC,@,PHO,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,,2025-03-05,31-284,LAC,,DET,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,,2025-03-07,31-286,LAC,,NYK,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,,2025-03-09,31-288,LAC,,SAC,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
